$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,$x51,$x52,$x53,$x54,$x55,$x56,$x57,$x58,$x59,$x60,$x61,$x62,$x63,$x64,$x65,$x66,$x67,$x68,$x69,$x70,$x71,$x72,$x73,$x74,$x75,$x76,$x77,$x78,$x79,$x80,$x81,$x82,$x83,$x84,$x85,$x86,$x87,$x88,$x89,$x90,>>f1,>>f2,>>f3
3, -1, 5, 5, 5, 4, 2, 2, 5, 0, 3, -1, 0, 5, 3, 1, -1, 5, 0, 4, 0, 3, 1, 0, 1, -1, 0, 4, 1, 4, 2, 2, 1, -1, 5, 0, -1, 2, 4, 1, 1, 2, 3, 5, 0, 5, 1, 1, 0, 4, 3, 2, 2, 2, 4, 4, 2, 4, 3, 5, 5, 1, 3, 4, 3, 5, 3, 5, -1, -1, 1, 2, -1, 0, -1, -1, 0, -1, 2, -1, 3, 3, -1, 2, -1, 1, 4, -1, 4, 3, 8429, 1330, 888
4, 0, 4, 0, 4, 3, 0, -1, 3, -1, 4, -1, 1, 5, -1, 0, 0, 3, -1, 5, -1, 4, 3, 3, 1, 5, -1, 1, 2, 5, 1, 4, 3, 1, 1, -1, 5, 3, 2, 2, -1, 3, 1, 0, 4, 4, 2, 2, 5, 3, 2, 0, -1, 0, 2, 4, 2, 5, -1, 0, -1, 1, -1, 4, 1, 2, -1, 2, 3, 0, 2, -1, 1, 5, -1, 1, -1, 4, -1, 2, 3, 1, 0, 1, 2, 3, -1, 4, 5, 0, 8530, 1330, 888
3, -1, 1, 2, 3, 5, 5, 0, -1, 2, 2, -1, 0, 5, 2, 5, 4, 3, 3, 3, 0, 0, 0, 2, 5, 4, 0, 3, -1, 1, 3, -1, 4, 1, 4, 5, 1, 0, -1, -1, 4, 1, 3, 3, 1, 5, 4, -1, -1, 2, 5, -1, -1, -1, 4, 5, 0, 2, 4, 1, 5, 0, 3, 0, 1, 0, 5, -1, 2, 1, 3, 2, 5, 2, 1, 2, 3, 2, 1, 4, -1, 3, 0, 1, 4, 4, 5, 0, 1, 2, 8983, 1330, 888
1, 3, 3, 0, 3, 4, 5, 2, 5, 4, 2, 2, -1, 1, 5, 3, 3, 2, 1, -1, 2, 3, 5, -1, 4, 0, 0, 4, 2, 5, 2, 4, 2, 3, 0, 5, 1, -1, 4, -1, 2, 4, 3, 3, 0, -1, 0, 0, 4, 2, 5, 5, 3, 1, 2, 0, -1, 4, 0, 1, 4, -1, -1, 3, 1, -1, 5, 1, -1, 3, -1, 0, 1, 1, 5, 2, 5, 4, -1, 0, 1, 4, 0, 1, -1, 3, 3, -1, 2, 0, 8871, 1330, 888
-1, 1, 2, 0, 5, 5, 2, 1, 2, 3, 5, 0, -1, 3, 2, 3, 4, 4, 3, 1, 1, -1, 2, 2, 2, 1, -1, -1, 3, 2, 3, 0, 1, 4, -1, -1, -1, 5, 3, 0, 2, 1, 0, 2, 5, 5, 0, 5, 4, -1, 3, -1, -1, -1, 4, -1, 4, -1, 3, 2, 0, 1, 5, 1, 0, 4, 4, 4, 1, 0, 5, 4, 5, 1, 0, 3, -1, 2, 4, 0, 2, 3, 3, 5, 3, 4, 0, 4, 1, 4, 9212, 1330, 888
3, 1, 2, 1, 2, -1, -1, 0, -1, -1, 4, 1, 0, 1, -1, 3, 1, 4, 2, -1, 4, -1, 4, 0, 5, 3, 1, -1, 5, 1, 1, 5, 4, 4, 5, 1, -1, 1, -1, 3, 2, 5, 0, 3, 0, 4, 3, 3, 1, -1, 4, 2, 0, 5, -1, 5, 2, 5, 2, 5, -1, 3, 3, 5, 1, 0, 3, 0, -1, 5, -1, 1, 4, -1, 2, 4, 2, -1, 0, 2, 0, 2, 5, 2, 4, 3, 2, 0, 0, 4, 8468, 1330, 888
-1, -1, -1, -1, 3, 3, 2, 4, 2, 5, 1, 0, 2, -1, 5, 5, 4, 3, 5, 0, 5, 0, 1, 0, 4, 5, 4, -1, 0, 2, 1, -1, 3, -1, 4, 3, 5, 1, 2, 3, 4, 1, 2, 3, 4, 3, 4, 3, -1, -1, 5, 0, -1, 1, 0, 4, 2, -1, 0, -1, 2, 5, -1, 2, 4, 3, 0, 0, -1, 3, 1, 2, 4, 2, 3, 5, 1, 1, 0, 1, -1, 1, 1, -1, 5, 5, 5, 2, 2, 4, 8867, 1330, 888
-1, 5, 1, 2, 1, -1, -1, 0, -1, 0, 0, 3, -1, 3, -1, 3, 2, 2, 1, -1, 3, 5, 4, 1, 0, 4, 1, 4, 5, 5, 2, 3, 0, 0, 0, 5, 4, 2, 3, 1, 2, 5, 1, 0, -1, 5, -1, 4, 3, 3, 5, 3, 2, 0, -1, 0, 2, -1, 0, 3, -1, 2, 1, 1, -1, 0, 5, 3, -1, 1, 1, 4, 1, 2, 4, 5, 4, 2, 1, 2, 4, 0, 4, 3, 2, 3, -1, -1, -1, 5, 8789, 1330, 888
5, -1, 4, 1, 2, 5, 1, 2, 0, 4, 4, 5, 5, 0, -1, 1, 4, 2, 4, -1, 5, 4, 5, 0, 3, 0, -1, 3, 2, 2, 0, 5, -1, 2, 5, 1, 3, -1, 4, 0, 4, 3, 5, 4, 0, 3, 0, 2, 3, 2, 4, 4, 0, 2, 1, -1, -1, -1, 0, 1, 4, 5, 5, 1, 2, -1, 1, 1, -1, 3, -1, 2, 4, 3, 2, -1, 0, 1, -1, 1, 3, 3, 2, 3, -1, 1, 1, 3, 3, 0, 8961, 1330, 888
0, 2, 5, 1, -1, 5, 5, 1, 4, 4, 5, -1, -1, 2, 3, 0, 0, -1, 2, 3, 2, 4, 4, -1, 1, 3, -1, 2, -1, 5, 4, 1, 2, 1, -1, 3, 0, 0, 0, 1, 0, -1, 4, 4, -1, 0, 2, -1, 5, 1, 4, 3, 3, -1, 0, 3, 2, 3, 1, 4, 3, 2, 0, 4, -1, -1, 4, 5, 0, 1, -1, 2, 1, 5, 3, 2, -1, 1, -1, 1, 5, 3, -1, 4, 2, 4, 3, 2, 1, 0, 8958, 1330, 888
0, 4, 0, -1, 5, 3, -1, 5, 1, 3, 3, 1, 3, 4, 2, 3, 0, 0, 0, 4, 5, -1, -1, 1, -1, -1, 4, 2, 3, 0, 0, 2, 4, 4, -1, 3, 1, 2, 2, 1, 1, 2, 3, 4, -1, 5, -1, 1, 1, 4, 5, 5, 0, 0, 0, 2, 5, 5, 0, 2, 2, -1, 5, -1, 3, 1, 3, 1, -1, 0, -1, 1, 0, 3, 5, -1, 4, 1, 3, -1, -1, -1, 0, 2, 3, 4, 4, 2, 5, 4, 8597, 1330, 888
-1, 2, 0, 5, 5, 0, 0, 4, 4, 1, 4, 1, 0, 5, 1, 2, 3, -1, -1, 4, 5, 1, -1, 2, 1, 5, 0, 3, 1, 5, 1, 0, 0, 2, 4, 2, -1, -1, -1, -1, 3, 4, -1, 3, 5, 4, 3, 1, 3, 2, 2, 0, 5, 3, 4, 5, 0, 2, 5, 1, 3, -1, 2, 1, -1, 0, 5, 2, 1, 3, 2, 4, 0, -1, -1, 5, 4, 3, 3, 2, 1, 1, 3, 3, 1, 0, 0, 0, -1, 2, 8780, 1330, 888
1, -1, 4, 3, 4, 5, 1, 5, -1, -1, 0, 2, 5, 0, 4, 0, 3, 4, 3, 1, -1, 0, 0, 0, 4, 1, 2, 0, 0, 2, 3, 3, 0, 1, 4, 1, -1, 4, 5, 1, 2, 2, -1, 4, 3, 1, -1, 2, 3, 4, 5, 5, 2, 2, 0, -1, 3, 5, 5, 2, -1, 5, -1, 2, 3, 5, 4, 1, 2, -1, 2, 5, 1, -1, 4, 4, 3, 3, 1, 1, 1, 2, 3, 5, 5, 3, 4, 4, 2, 3, 8943, 1330, 888
0, 0, 2, 3, 1, 3, 5, 5, 2, 4, 2, 3, 3, 2, 5, 2, 2, 2, 3, 4, -1, -1, 1, 4, 1, 4, 4, 4, 4, -1, 4, 1, 1, 1, 0, 3, -1, 5, -1, 3, 1, 5, 0, 2, 0, -1, 4, 1, 0, 2, 5, 1, -1, 0, 0, 4, -1, 5, 3, 1, 1, 5, -1, -1, 0, -1, 5, -1, 0, 2, 5, 3, 4, 3, 5, 3, 2, 5, 1, 3, 1, 4, 2, 2, 0, 4, -1, 5, 0, 2, 9043, 1330, 888
5, -1, 5, 3, 1, 4, 2, -1, 4, -1, 4, 5, 4, 3, 1, 1, 3, 1, -1, 5, 2, 0, -1, 4, 1, -1, 1, -1, 4, -1, 2, -1, 0, 2, 0, 2, 0, 3, -1, 2, 5, 3, 4, 0, 3, 3, 1, 0, 1, 1, 0, 5, 4, 5, 5, 2, -1, 2, 2, 0, -1, -1, 3, 5, 4, 3, 3, -1, 2, 1, -1, 4, 0, 5, 4, 3, 0, 3, -1, 0, 0, 2, 3, -1, 0, 5, 1, 2, 1, 4, 9044, 1330, 888
5, 0, -1, 5, 5, -1, 4, -1, 1, 2, 2, 1, 4, 4, 0, 0, 2, 4, 4, 3, 5, 0, 4, -1, 2, 3, 1, 4, 1, -1, 3, 5, 4, 1, 5, 1, -1, 3, 0, 1, 3, -1, -1, 5, 5, -1, 0, 4, 5, -1, -1, 2, 0, -1, 1, 1, 2, 2, -1, 1, 2, 1, 0, 3, 4, 0, 4, -1, -1, 3, 3, 3, 3, 3, -1, 1, 5, 2, 0, 2, 3, 0, 3, -1, -1, 0, 4, 1, 2, 5, 8714, 1330, 888
-1, 4, 2, 1, 1, 1, 4, 5, 5, 2, 3, 1, 5, 4, -1, 0, 0, 4, 5, 4, 3, 0, 3, -1, 3, 1, 4, 1, 4, -1, 3, -1, 3, 2, 2, 1, -1, 1, 4, 4, 3, 4, 0, 3, 0, 5, 0, 3, -1, -1, 2, -1, 4, -1, 5, 5, 3, 2, 2, 0, 0, 1, 2, 2, 5, 5, -1, 4, 3, 2, 2, 3, 1, -1, 0, 1, 1, 0, 0, -1, 4, 4, 2, 5, 0, -1, 1, -1, 3, 1, 9100, 1330, 888
2, 5, 1, 2, 5, 1, 2, 4, -1, 1, 1, 2, 5, 2, 5, 5, 0, 5, 0, -1, 3, 1, 3, 0, 2, 1, 1, 0, 4, -1, 0, 4, 3, 5, 4, 4, -1, 2, 3, 2, -1, 4, 5, 3, 4, -1, -1, 0, 3, 1, 0, 2, 2, 3, 5, 0, 0, 1, -1, 0, 5, 4, 2, 4, -1, -1, 4, 3, -1, 5, 1, -1, 5, 3, 0, 4, 4, 2, -1, -1, 5, 0, 2, 0, 0, 4, 4, 2, 3, 1, 8615, 1330, 888
4, 5, 1, 0, 1, 2, 3, 0, 4, -1, 5, 0, -1, 4, 0, -1, 3, 1, 1, 4, 2, 3, 1, 3, 0, 0, 4, 3, 5, 4, -1, -1, 2, 0, 3, 5, 0, 5, 2, 4, -1, 3, -1, 4, 0, 1, 1, 0, 4, 4, -1, 5, 5, -1, 2, 1, 2, 5, 1, 2, 3, -1, 0, 5, 3, -1, 3, 3, 4, 2, 2, -1, 5, 1, 0, 2, -1, 0, 3, 5, 1, 2, 4, 2, -1, 5, 1, 5, -1, 3, 8909, 1330, 888
1, 3, 3, 2, -1, 2, 0, 1, 2, 0, -1, 4, 1, -1, 4, 1, 2, 1, 5, -1, 5, 3, 1, 4, 2, 1, 0, 3, 5, 0, 3, -1, -1, 4, 4, 3, -1, 2, 2, 5, 5, 1, 4, 4, 2, 4, 2, 3, 0, -1, 4, -1, 0, 1, -1, -1, 1, 3, 0, 2, 2, 0, 4, 5, 0, 5, 3, 1, 1, -1, 3, 4, 1, 5, 5, 4, 0, 0, 1, 3, 5, 5, 0, 2, 2, 3, -1, 5, 4, 3, 8982, 1330, 888
5, 2, 0, 3, 4, 2, 3, 0, 1, 4, 1, 3, 2, 0, 4, 0, -1, 0, -1, 0, 2, 0, -1, 3, -1, 3, 2, -1, 4, 3, 1, -1, 1, 2, 4, 1, 4, 4, -1, 5, 5, 2, 1, -1, 0, 0, 1, -1, 5, -1, 3, 2, 5, 2, -1, 4, 5, 1, 5, 3, 2, 1, 1, -1, 0, -1, 3, -1, 5, 4, 4, 2, -1, 2, 3, 0, 4, 5, 2, -1, 3, 3, 5, 3, 3, -1, 4, 5, 0, 2, 8633, 1330, 888
2, 3, 1, 2, 4, -1, 0, 1, 0, 2, 4, 0, -1, 1, -1, -1, 4, 3, 3, 5, 2, -1, 3, 2, -1, 1, -1, 1, 2, -1, 4, 3, -1, 2, 2, 1, 0, 4, -1, -1, 2, 5, 4, 2, 1, 2, 3, 0, 5, 4, -1, 0, -1, 0, -1, 0, 5, 4, 4, 0, 5, 1, -1, 0, 4, 0, 4, 4, 3, 5, 5, 1, -1, 0, -1, 2, 0, 3, 5, 3, 1, 5, -1, -1, 3, 1, 3, 1, 1, 4, 8892, 1330, 888
4, 2, 2, -1, 3, 1, 2, 1, 1, 3, 3, 2, 2, 3, 0, 0, 4, 1, 0, 2, 5, -1, 4, -1, 2, 4, 5, 4, 3, 4, 3, 2, -1, 3, 4, 0, 1, 4, 3, 4, 4, 3, 5, -1, 0, 4, -1, 2, 1, 0, 1, -1, 5, 5, 1, 1, 2, 1, 0, 2, -1, 5, 1, 0, 5, 0, 4, -1, 0, 3, -1, 5, 2, 5, -1, 3, 2, -1, 5, -1, 3, 0, 2, 3, -1, 0, 0, -1, 3, 1, 9152, 1330, 888
3, 3, -1, 1, 1, 2, 3, -1, 3, -1, 1, 2, 3, 5, -1, 3, 1, 1, -1, -1, 0, 2, 2, 3, 2, 0, -1, -1, 2, 1, 1, 0, 2, 0, -1, 1, -1, 1, 4, 4, 5, 4, 4, 0, 2, 5, 0, 2, 0, -1, 3, 1, 4, 3, 5, 1, 0, 2, 3, 0, 4, -1, 3, 4, 4, 1, 4, 3, 0, -1, -1, 4, 0, 0, 5, 1, 3, 4, 4, 2, 5, 0, 3, -1, 4, -1, 2, 1, 2, 5, 9394, 1330, 888
1, 3, 4, 5, 4, 5, 0, -1, 5, 1, 0, 2, 3, -1, 3, -1, 3, 2, 0, 4, 1, 0, 5, 5, 3, 2, 4, -1, 3, 5, 2, 1, 4, 2, -1, -1, 3, 2, 4, 1, 2, 1, -1, 3, 3, 1, 2, 4, 2, 5, 0, 4, 1, 4, 2, 4, 0, 5, -1, 0, -1, -1, 1, 4, 1, 3, 4, 5, 4, 2, 0, 3, 4, 0, 0, 1, 5, -1, 0, 1, -1, -1, 2, 3, 5, 5, -1, 2, 1, 3, 8524, 1330, 888
4, -1, 3, 3, 4, -1, 2, 2, 5, 0, 2, 1, 1, 0, 2, 5, 5, 1, 3, 0, 4, 2, -1, 0, 4, 0, -1, 0, -1, 0, 1, 5, 0, 5, 2, 5, 4, 2, -1, 1, 2, 5, 3, 4, 3, 1, 3, 4, 2, 3, 1, 3, 2, 4, 2, -1, 2, 3, -1, -1, 1, 1, -1, 4, -1, 0, 3, 4, -1, 1, 5, 4, 3, -1, 5, -1, 1, 5, -1, 4, 1, -1, 2, 5, 0, 3, 4, 5, 5, 1, 8098, 1330, 888
1, -1, 1, -1, 3, 5, 1, 1, -1, 2, 1, 0, 3, 2, 0, -1, 5, 4, 0, 5, 1, 3, 2, 2, -1, -1, 3, -1, -1, 5, 3, 5, 4, -1, 5, 0, 3, 0, 1, 4, 0, -1, 0, 1, 3, 2, 4, 2, 4, 3, 3, 3, 4, 4, 5, -1, 5, 0, -1, 2, 3, -1, -1, 3, 1, 2, 0, 4, 4, 0, 4, -1, -1, 3, 1, -1, 5, 2, 4, 2, 4, 1, 2, -1, 0, 1, 4, 0, 5, 2, 8745, 1330, 888
3, 3, 0, 1, 0, 5, -1, 4, 3, 0, 1, -1, 0, 5, -1, 3, 4, -1, -1, 1, 5, 2, 3, 5, 2, 5, 1, 4, 1, 4, 3, 2, 0, 2, 2, 4, 2, 0, 0, 2, -1, -1, 5, -1, 5, 0, 5, -1, -1, 5, 3, 0, 1, 2, 4, -1, 5, -1, -1, 0, 2, 1, 3, 3, 4, 1, 0, 2, 4, 1, 2, 3, 5, 1, 4, 5, 0, 4, 4, 4, 4, 2, 3, 3, 1, 3, -1, -1, 1, 2, 8906, 1330, 888
1, 5, 5, 4, 1, 0, 2, 4, 4, 0, 2, 2, 2, -1, 1, 3, 3, 3, 5, 5, 2, 5, 1, 4, -1, 3, 1, -1, 2, 0, 5, 2, 3, 1, 0, -1, 4, 4, 2, 5, 1, 5, 1, 4, 1, 0, 3, 2, 4, 0, 1, 3, 5, 3, 2, -1, 2, 0, 0, 0, 3, 0, -1, 5, -1, 2, 4, 3, -1, 1, 1, 3, 1, -1, -1, 3, 3, 4, 4, -1, 5, 1, 2, -1, 4, 5, 3, 0, 0, 4, 8818, 1330, 888
0, 2, 4, 0, 5, 2, 1, 5, 1, -1, 3, 1, 3, 3, 4, 0, 0, 3, 4, -1, 3, -1, 4, 1, 1, -1, 2, 1, 0, -1, 0, 0, -1, 2, 0, 5, 4, 4, -1, 4, 4, 5, 1, -1, 3, -1, -1, 1, 0, 1, -1, 0, 4, 2, -1, 2, 5, -1, 3, 5, -1, 1, 5, 2, 4, 1, 4, 0, 3, 4, 5, -1, -1, 2, 1, 3, -1, 2, -1, 2, -1, 0, 2, 3, 3, 3, 3, 0, 0, 2, 8802, 1330, 888
-1, 3, 1, 3, -1, 0, 4, 4, 0, -1, 2, 3, 3, 4, -1, 5, -1, 3, 1, 2, 0, 0, 4, 2, -1, 5, 1, 2, 1, 1, 3, -1, -1, 4, 5, 2, 1, 0, 1, 0, 5, 5, 0, 3, 5, 1, 5, 0, 4, 3, -1, 0, 4, 2, 4, 4, 4, 3, 5, 2, 3, 2, -1, 3, -1, 0, 3, 1, 1, 5, 5, 2, -1, 4, 0, 0, -1, -1, 1, 3, -1, 4, 1, 1, 2, 5, 2, -1, -1, 2, 9118, 1330, 888
1, 5, 1, 4, 2, -1, 0, 0, 2, 5, -1, 0, 3, 3, 5, 4, 2, 2, 5, 5, 1, 3, 0, 5, 3, 3, 4, 5, -1, 0, 4, 1, 3, 1, 2, 3, -1, 3, 0, 4, 1, 4, 4, 1, -1, -1, 1, -1, 2, 0, -1, 4, -1, 2, 4, 3, 2, 5, 3, 0, 4, 5, 2, 2, 2, 1, 4, 3, 2, -1, 0, 1, 1, 5, -1, -1, 5, 3, -1, 0, 4, 0, 2, -1, 2, 4, 0, 0, 1, 4, 9394, 1330, 888
3, -1, 4, -1, 2, -1, 2, 2, 4, 3, 0, 0, 5, 4, 2, 4, 2, 5, 2, 4, 3, -1, 5, 0, 1, 3, 5, 3, -1, 4, 0, 1, 5, 0, 2, 1, 0, 2, 2, 4, 1, 1, 1, 3, -1, 0, 5, 3, 2, -1, -1, 1, 1, 2, 4, 0, 2, 4, -1, -1, 0, 5, 2, 3, 5, 1, -1, -1, 3, 3, 0, -1, -1, 0, -1, 5, 4, 1, 0, -1, 1, 2, 1, 4, 3, 0, 1, 3, 4, -1, 8759, 1330, 888
0, -1, 5, 1, -1, -1, 0, 3, 5, 4, 1, 1, 2, -1, 4, 3, 3, 4, 1, 5, 0, 1, 1, 4, 5, 3, 2, 4, 0, 0, 3, 5, 4, 5, 5, -1, -1, 0, 3, 2, 5, 2, 2, 1, 3, 2, 4, 4, 5, 0, 3, -1, -1, 3, 1, 3, 2, 4, -1, 2, 4, 2, 5, 2, 1, 3, 3, -1, 0, 3, 5, 4, 0, 1, 1, -1, 1, 0, 5, 3, 0, 4, -1, 0, 2, 2, 0, 5, 2, 2, 9656, 1330, 888
5, 2, 1, 2, 4, -1, 1, 1, -1, 3, -1, 4, 5, -1, 0, 4, 0, 2, 4, -1, 2, -1, -1, 5, 2, 2, 5, 1, 3, -1, 4, 5, -1, 0, 5, 1, 0, 2, 0, 1, 0, -1, 0, 4, 0, 1, -1, 4, 5, -1, 0, 5, 2, -1, 2, 1, -1, -1, 3, 3, 1, 4, 5, 3, -1, 3, 4, -1, 1, 5, 3, 4, 0, 5, 1, 3, 4, 5, 2, 4, 2, 0, 2, 0, 3, 1, 1, 2, 4, 3, 9186, 1330, 888
-1, -1, 0, 3, 4, -1, 3, 4, 3, -1, -1, 3, -1, 5, 3, 1, 5, 2, -1, 2, 3, -1, -1, 1, 0, -1, 2, 4, -1, 0, 3, 3, 1, 1, 5, 5, 5, 2, 4, 1, 2, 2, 0, 5, 5, 0, 2, 0, 5, 0, 4, 0, 3, 4, 3, -1, 1, 5, 5, 0, 2, 1, -1, 4, -1, 1, 4, 4, 3, 1, 4, 0, 2, 4, -1, 0, 3, 1, 0, -1, 4, 2, 4, 5, 0, 1, 1, 3, 4, 1, 8849, 1330, 888
5, 3, 2, 5, -1, 0, 0, 5, 5, 2, 1, 2, 3, 2, 1, 3, 4, 3, 3, -1, 1, -1, 0, -1, 5, 4, 1, 5, -1, 4, 5, -1, 3, 4, 5, 1, 1, 5, 5, 1, 2, 0, 2, 4, 5, 4, 3, 5, 0, -1, 3, 1, -1, 2, 3, -1, 5, 2, 4, -1, 5, 0, -1, 4, 1, -1, 1, 3, 4, 0, 0, 3, 1, 4, 2, 4, 2, 2, 4, 2, 1, -1, 1, 4, 0, 4, 3, 1, 0, 3, 8724, 1330, 888
2, 5, 4, 1, 0, 2, 1, 1, -1, -1, 4, 4, 3, 1, 1, 0, 3, 0, 0, -1, 3, 1, 4, -1, -1, 2, 3, 0, 0, 5, 4, 3, 5, 0, 0, 5, -1, -1, -1, 1, 1, 4, 4, 2, -1, 5, 2, 3, 1, 5, 0, 2, 3, 3, 4, 5, 0, 0, 3, 5, 2, 0, 5, 3, 2, -1, 2, 3, 4, 2, 4, -1, -1, 3, 1, 4, 4, 1, 4, 2, 3, 3, 2, 5, 2, 1, -1, 2, -1, -1, 8810, 1330, 888
-1, 5, 5, 0, 2, 5, 1, 2, 2, -1, 1, -1, 2, -1, 0, 2, -1, 1, -1, 2, 1, -1, 4, 5, 4, 3, 0, 1, 4, -1, 3, 0, -1, 0, 4, 2, 0, 0, 5, 0, 3, 3, 0, -1, 0, 1, 3, 2, 1, 3, -1, 1, 5, 4, 5, 2, 3, 3, 4, 2, -1, 4, 1, 1, 3, 2, 2, -1, 3, 3, 4, -1, 5, 2, 4, 5, 0, 3, 4, 5, 4, 0, 3, -1, 4, -1, 0, 5, -1, 5, 8954, 1330, 888
0, 4, -1, -1, 3, 2, 2, 0, -1, 1, 4, 1, 3, 3, 1, 5, 1, 5, -1, 0, 2, -1, 3, 4, 5, 4, 2, -1, 2, 3, 1, -1, 0, 1, -1, 1, 1, 3, 0, 4, -1, 2, 4, -1, 1, 4, 4, 5, 1, 3, 0, 2, -1, 5, -1, 5, 5, 1, 2, 5, 4, -1, 2, 1, -1, 3, 4, 1, 0, 2, 5, -1, 5, 0, 3, 3, 5, 0, 4, 4, -1, 2, 3, 3, 2, 5, -1, -1, 0, 2, 8372, 1330, 888
0, 5, -1, 5, 2, 3, 4, 2, -1, 0, 4, -1, 3, 1, 3, 5, 2, 4, 0, -1, 3, 0, 5, 4, 2, 1, 2, 4, 0, -1, 2, 2, 1, -1, 2, 3, 1, 1, 2, 5, 4, 3, 5, -1, 2, 2, 1, -1, 3, 0, 5, 1, 3, 3, 0, 0, 0, 4, 0, -1, 5, 4, 5, 1, -1, -1, -1, -1, 2, 1, 2, 4, 2, 1, -1, 1, 1, 0, 4, -1, -1, 3, 1, 4, 3, 4, 0, 3, 0, 5, 8795, 1330, 888
5, 2, 1, 1, 3, -1, 0, 5, 2, 4, 1, -1, 1, 0, 0, 2, 5, 5, 0, -1, 1, 1, 3, 1, 5, 3, 0, -1, 2, 3, 4, 2, 1, -1, 4, 5, 0, -1, -1, 2, 1, -1, 0, 3, 0, -1, 3, -1, 2, -1, -1, 2, 4, 1, 4, 0, 3, 5, 2, -1, 0, -1, 5, 3, 0, 5, 4, 3, 3, 3, -1, 2, -1, 4, 5, 3, 2, 0, 5, 4, 3, 4, 4, -1, 1, 1, -1, 2, 4, 1, 8339, 1330, 888
5, 1, 0, 4, 3, 5, 5, 5, -1, 5, 0, 1, 5, 5, -1, -1, -1, -1, 3, 4, 2, -1, 3, 0, 1, 1, -1, 3, -1, 1, 2, 0, 3, -1, 2, 2, 3, -1, 2, 1, 0, 4, 1, 4, 0, 4, 4, 0, 0, 4, 0, 2, -1, -1, 4, -1, 4, 4, 3, 1, 2, -1, -1, 0, 4, 1, -1, 1, 0, 1, 1, -1, 2, 3, -1, 0, 4, 2, 3, 3, 0, 3, -1, 2, 5, 1, 5, 2, 4, 5, 8452, 1330, 888
1, 1, 2, 2, 4, 4, 2, 1, 2, 4, 0, 3, 0, 0, -1, 4, 0, 2, 1, -1, 1, 0, 0, 5, 2, 4, 5, 2, 2, 4, 0, 0, -1, 1, 4, 4, -1, 0, 1, 1, 1, 2, 5, 1, 3, 5, 5, 3, 2, 3, 5, 1, 2, -1, -1, -1, 1, 3, -1, -1, 4, -1, 0, 3, 4, 5, 2, 5, 4, -1, 2, 3, 3, -1, -1, 1, 4, 0, -1, 3, 2, 4, -1, -1, 3, 4, 3, 1, 0, 3, 8833, 1330, 888
4, -1, 5, 4, 4, 5, 4, 5, 1, 3, 2, 0, 1, 0, -1, 4, -1, 3, 1, 2, 0, 3, 2, 2, 3, 2, 3, 0, 3, 5, 2, -1, -1, -1, 5, -1, 4, 4, -1, 3, -1, 1, 5, 5, 3, -1, 1, 5, 0, 2, 3, 0, 4, 5, -1, 2, 2, 0, 0, 5, 5, 4, -1, 2, 1, 1, 4, -1, 4, 3, 1, 2, 2, 4, 5, 0, 4, 1, 0, 3, 5, 3, 0, 2, 1, 4, 1, 1, 0, 1, 8755, 1330, 888
0, 2, 2, 2, -1, 2, 2, 3, 5, 1, 0, 2, 1, 5, 2, 0, 2, -1, 2, 0, -1, 1, 4, -1, 4, -1, 5, -1, 5, 5, 3, 0, 1, 3, 1, 4, 5, 3, 0, 1, 5, 3, 3, 5, -1, 4, 0, 3, 1, -1, 3, 1, 3, 2, 5, 2, -1, 4, -1, -1, 4, 0, 0, 1, -1, 3, 5, -1, 3, 5, 3, 5, 3, 2, 4, 1, 4, 1, -1, -1, 4, 2, 1, 2, 4, 0, 0, -1, -1, 3, 8671, 1330, 888
2, 4, 1, 2, -1, 3, 5, 3, 0, 3, 3, -1, 3, -1, 1, 5, 0, 3, 2, 5, 2, 1, 5, -1, 0, -1, -1, 2, -1, 5, 4, 0, 0, 4, 1, -1, 1, 0, 5, 4, 2, 1, 4, -1, 5, 1, -1, 0, 2, 3, 5, 2, 5, 4, 3, 0, 2, 4, -1, -1, 1, 5, -1, 5, 1, 4, -1, 3, 0, 3, 1, 0, 3, 1, 0, 4, 2, 4, 0, 4, 4, 5, 1, 5, 3, 1, 4, 2, 2, -1, 9066, 1330, 888
0, -1, -1, 1, 4, 2, 4, 1, 3, 4, 0, 3, 4, 4, -1, 3, 0, 4, 1, 5, -1, -1, -1, 5, 3, 1, 2, 2, 0, 1, 4, 1, 3, 0, 5, 5, 0, 0, 3, -1, 0, 5, 0, -1, 5, 5, 1, 4, 1, 3, 4, 1, 3, 2, 3, 2, 4, -1, 2, 2, 1, 4, -1, 1, -1, -1, 1, 0, 4, 4, 3, -1, 1, 5, 3, 2, 5, 3, -1, 2, 0, 0, 2, 2, 3, 2, 4, 2, -1, 5, 8771, 1330, 888
