$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,$x51,$x52,$x53,$x54,$x55,$x56,$x57,$x58,$x59,$x60,$x61,$x62,$x63,$x64,$x65,$x66,$x67,$x68,$x69,$x70,>>f1,>>f2,>>f3
1, 0, 0, 0, 3, -1, 2, 3, 1, 2, -1, 0, 1, 2, 3, -1, 0, 2, 0, 2, 0, 0, -1, 2, 0, 2, 1, 0, 2, 2, 1, 3, 1, 3, 0, 3, -1, 3, -1, 1, 3, 1, 2, 1, -1, 2, 1, 2, 3, 3, -1, 1, 0, 1, 1, -1, 1, -1, 2, 2, -1, 3, 3, 1, 0, -1, 0, 2, -1, 0, 4298, 1049, 642
-1, 0, 1, -1, 3, 0, 2, 0, -1, 1, 1, 1, 3, 3, -1, 1, 3, 1, 2, -1, 0, 2, 1, -1, 0, 3, 1, 3, 1, 3, 1, 3, -1, -1, 0, 2, -1, 1, -1, 0, 2, -1, 0, 2, 0, 3, 0, 0, 1, -1, 3, 1, 2, 1, 3, 2, 0, 2, 2, 2, 2, 3, 0, 3, 0, 2, 2, -1, 0, 1, 4086, 1049, 642
1, 2, 1, -1, -1, 3, 0, -1, 0, 1, 0, 3, 2, 2, 3, -1, 3, 3, 2, 3, 0, 0, 0, 0, 2, -1, 0, 2, 2, -1, 0, 1, 3, -1, 0, 2, -1, 1, 1, 2, -1, 2, 0, 3, 0, -1, 2, -1, 0, 3, -1, 2, 1, 2, -1, -1, 1, 1, 3, 0, 2, 3, 2, 2, -1, -1, 1, 0, 0, 1, 3896, 1049, 642
2, 2, 1, 0, 2, 3, -1, 1, 3, -1, 0, 3, 0, 3, 0, 3, -1, 0, 2, 2, 1, -1, -1, 2, -1, 3, 0, 1, 0, 2, 3, 1, 3, -1, 0, 2, -1, 0, 0, 0, -1, 2, 1, -1, 0, -1, 1, 1, -1, 2, 1, 3, -1, 2, 2, 2, 1, -1, 0, 2, 1, 1, 2, -1, 0, 2, 0, 1, 1, 3, 4044, 1049, 642
2, 3, 3, 1, -1, 0, -1, 2, 0, 2, 0, 2, -1, 1, 0, 0, -1, 3, 0, 3, 0, 1, 0, -1, 3, 2, -1, 1, 3, 3, 2, 2, 2, 1, 1, 3, 2, 1, 0, 3, -1, 2, 0, -1, 1, 2, 0, 1, 1, 2, 3, 2, 1, -1, 0, 1, 1, 2, 3, 2, 2, 0, 1, -1, 0, 0, 3, 3, 0, 3, 4380, 1049, 642
1, 3, -1, 0, 2, 2, 1, -1, 3, 1, 1, -1, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, -1, 1, 0, 3, 3, 0, 1, 1, -1, 2, 2, 0, -1, 0, 3, 3, 3, 0, 3, 0, 3, 0, 0, 0, 3, 0, 1, 0, 1, 2, 0, 2, 1, -1, 2, -1, 2, 3, -1, -1, 1, 0, 0, -1, 2, -1, 2, -1, 4392, 1049, 642
1, -1, 0, 2, 0, -1, -1, 0, 0, 2, 1, -1, 2, 2, 1, 1, -1, 1, 0, -1, 1, 2, -1, 2, -1, 1, 2, 1, 2, 0, -1, -1, 0, 1, 2, 3, 3, 2, -1, -1, 1, 1, 3, 0, 0, 1, 2, 0, 3, -1, 2, -1, 1, -1, 2, 0, -1, 2, 3, -1, 2, 3, -1, 1, 2, 0, 0, 0, -1, 3, 4024, 1049, 642
0, 3, 1, 3, 1, 1, -1, 0, 3, 1, 0, 2, 1, -1, -1, 0, 1, 2, 0, 0, 3, 2, 2, -1, 3, 3, 1, 3, 1, 2, 0, 2, -1, 2, 0, 0, 0, 1, 1, -1, 0, 1, 2, -1, 1, 3, 2, -1, -1, 2, -1, 0, 3, 1, -1, -1, 2, 2, -1, 2, 2, 0, -1, -1, 3, 0, 2, 2, 1, 0, 3674, 1049, 642
0, 0, 3, 1, 2, 0, 2, 0, 2, 2, 1, -1, 0, 1, 0, 1, 2, 3, 1, -1, 0, 0, 3, 2, -1, 2, 2, -1, 1, 3, 0, 1, 1, 2, -1, 3, 2, 1, -1, 3, 0, 3, 1, 2, -1, -1, -1, 3, -1, -1, 0, 2, 2, 0, 0, -1, 2, 1, 1, -1, -1, 1, 3, -1, 1, 2, 1, 0, 3, -1, 3946, 1049, 642
1, 1, 3, 0, -1, 3, 1, 2, 2, 0, 3, -1, 2, 1, 3, 0, 3, 3, -1, 0, 2, 1, 0, 1, 2, 3, 3, 3, 0, 0, 1, 2, 2, 1, -1, 3, -1, 0, 1, 1, -1, 0, -1, 0, 1, 3, 0, 1, -1, 2, 2, 3, 1, 1, 0, 3, -1, 2, 3, 2, 2, 0, 0, 2, 2, 0, 1, -1, 2, 3, 4389, 1049, 642
2, -1, 2, 3, 3, 0, -1, 0, 0, 2, 3, -1, 0, -1, 3, 1, 2, -1, -1, 1, 2, 0, 2, 1, 0, 2, 3, 2, -1, 2, -1, 2, -1, -1, 2, 2, -1, 0, 3, 1, 0, 2, 3, 1, 3, 1, 0, 1, -1, 0, -1, -1, 2, 0, -1, 1, 0, 1, 2, 0, 3, -1, 1, 0, -1, 1, 1, 0, 0, 1, 3954, 1049, 642
0, 0, 1, 2, 2, 3, 2, 1, 0, 2, 1, 1, 3, 0, -1, 1, 3, 3, 0, -1, -1, 0, 2, -1, 1, 3, -1, 0, -1, 3, 3, 1, -1, 2, 0, -1, -1, 2, 3, 2, 3, 1, 0, 3, 2, 1, 1, -1, 0, -1, 0, 2, -1, 0, 0, 1, 1, 0, 2, 0, 3, 1, -1, 2, 2, 1, -1, 2, 0, 3, 4251, 1049, 642
0, 2, -1, 1, 0, -1, 2, 2, 2, 1, 1, 0, 2, 1, -1, 3, 0, 1, 0, -1, 0, 0, 2, 1, 3, -1, -1, 1, 1, 0, 1, 1, 3, 3, 3, 1, 3, 1, -1, 2, 0, 0, 3, -1, 2, 3, 3, 0, -1, 1, 2, 2, 0, 0, 2, 0, 2, 3, 1, 1, -1, 2, 2, -1, 0, 0, -1, 1, -1, 3, 4393, 1049, 642
1, 0, 0, 1, 1, 2, 3, 0, 3, 0, 1, -1, 2, 0, 3, 3, 2, -1, 0, 1, -1, 3, 2, 1, 0, 2, 1, 0, 2, -1, 0, 0, 3, 2, 2, 2, -1, 0, 3, 3, -1, 1, 3, 2, -1, 1, 0, 1, 3, 3, 3, 2, 1, -1, 3, -1, -1, -1, -1, 0, 3, 2, 1, 2, 1, 2, 0, 0, 1, 2, 4103, 1049, 642
-1, 2, 1, 1, -1, 1, 3, 1, -1, -1, 2, -1, 1, 2, 1, 2, -1, -1, 2, 1, 0, -1, -1, 3, 0, 3, -1, 1, 3, 0, 3, 1, 3, 1, 2, 2, 3, 0, -1, -1, 3, 3, 0, -1, 0, 3, 2, -1, 2, 0, 1, 0, 1, 2, 1, 1, 0, 2, -1, 0, 2, 2, 0, 0, 0, 0, 1, 0, 2, 1, 4201, 1049, 642
3, 2, -1, -1, 2, 0, 1, -1, 1, 0, 2, 2, 2, 1, 3, 0, 0, 2, 0, 3, 0, -1, 3, 0, 1, 2, 3, 0, 2, -1, 1, 0, 2, 0, -1, 0, 1, 3, -1, -1, 2, 2, -1, -1, -1, 2, 1, 2, 3, -1, -1, 1, 3, 0, -1, -1, 1, 0, 2, 3, 0, 1, 2, 3, 2, 1, -1, 0, 1, 1, 3854, 1049, 642
-1, 1, 2, 3, 0, 2, 2, -1, -1, 2, 0, 1, -1, 0, 1, -1, 2, -1, 2, 0, 0, 3, 0, 3, 1, 1, 1, 1, -1, -1, 1, 0, 0, -1, 2, -1, 0, -1, 0, -1, 2, 1, 3, 1, 0, 3, 1, 0, 2, -1, 2, 2, 3, -1, 3, 2, 1, 0, -1, 2, 2, -1, 1, 0, 2, 3, 2, 1, 3, 1, 3903, 1049, 642
1, 0, 2, -1, 2, 2, 0, -1, 2, 0, -1, 1, -1, -1, 0, -1, -1, 0, -1, -1, 2, 3, -1, 0, 3, 1, 0, 0, 1, 2, 0, 2, 3, 0, 0, -1, -1, 2, -1, 3, 3, 2, -1, 0, -1, 2, 3, 0, 1, 3, 3, 1, -1, 1, 1, 2, 1, 3, 2, 0, 1, 0, 2, -1, 2, 3, 1, 2, 3, 0, 3816, 1049, 642
3, 1, 3, 2, 1, 2, -1, -1, 0, 1, 0, 2, -1, -1, 0, 1, 0, 2, -1, 1, 2, 2, 0, 1, 0, 0, -1, 2, -1, 2, 3, -1, -1, 0, 1, -1, 0, 2, -1, 2, 3, 1, -1, 1, -1, 3, 3, 2, 0, 3, 1, 0, 1, -1, 2, 2, 2, 3, 3, 0, 2, -1, -1, 1, 1, -1, 3, 1, 1, 0, 3789, 1049, 642
1, 3, 2, 0, 1, 3, 2, 0, -1, 3, 0, 2, -1, -1, -1, 1, -1, 2, 0, 2, 0, 3, -1, -1, 3, 3, -1, -1, 1, 1, 1, 0, 1, -1, -1, 0, 0, 3, 2, 3, 1, 2, 0, 0, 2, -1, -1, 0, 3, 2, -1, 1, 0, 3, 2, 3, 2, 2, -1, 2, 1, 2, 0, 3, 1, 1, 3, 3, 1, 2, 3809, 1049, 642
0, -1, 0, 0, -1, 2, 1, 3, -1, 1, 3, 1, -1, 3, -1, 3, 0, 0, 1, 2, 0, 3, 0, 0, 2, 0, -1, 1, 3, -1, 3, 1, 1, -1, -1, -1, 3, -1, 3, 1, 1, 1, 0, 2, 2, 2, 3, 3, 2, 1, 0, 3, 3, 0, 1, 2, 2, 0, 2, 0, -1, 2, -1, 3, 2, 1, 3, 2, 0, 1, 4273, 1049, 642
3, 0, 3, 2, 2, 1, 3, 0, 3, 2, 3, 3, 2, 0, 1, -1, 1, 1, -1, -1, -1, 0, 1, 1, -1, 0, 0, 0, 3, 2, 3, 0, 1, 0, 1, 0, 3, 0, 3, 2, 2, 1, 3, -1, 0, 2, 0, 1, 1, 3, 2, 2, -1, 2, 2, 2, 3, 0, 3, 1, 1, 0, 3, 1, 1, 2, 2, -1, 2, -1, 4218, 1049, 642
0, 1, -1, 0, 0, 1, 0, 3, 2, 1, 1, 3, 2, 0, 1, -1, 3, 1, 2, 3, 3, 1, 1, 2, -1, 1, 0, 0, 3, 2, -1, 1, 0, -1, 0, 2, 3, 2, 2, -1, 3, 3, 2, -1, 2, 3, 0, 2, -1, 3, 1, 1, 0, -1, 0, 0, 0, 2, 2, 2, 0, -1, -1, 3, -1, 0, 3, 3, 1, 1, 4122, 1049, 642
2, 2, -1, 1, 0, 1, 2, 0, 1, -1, 0, 3, 2, 0, 3, 1, 3, 0, 2, 0, -1, 1, -1, 2, 1, -1, 2, 2, -1, 0, 2, 3, 2, -1, 3, -1, 0, 2, 0, 1, 0, 0, 2, -1, -1, 3, 3, 0, 0, 3, 0, -1, 1, 1, -1, 2, 1, 2, 0, 1, 2, -1, 1, 3, 3, 3, 1, 1, 1, 2, 4266, 1049, 642
0, 3, 1, 1, 3, -1, -1, 1, -1, 2, 1, 2, 3, 3, 0, 1, 3, 0, 0, 2, 2, 0, 0, 0, 1, 2, 3, 0, 1, 3, 0, 1, 0, -1, -1, 1, 0, 1, -1, -1, 2, 2, -1, 0, 3, 0, 0, 0, 3, 0, 1, 2, 3, 3, -1, 1, 2, 2, 1, -1, -1, 1, -1, 2, 3, 0, 1, 2, 2, 2, 4469, 1049, 642
1, -1, 0, 3, -1, 1, 3, 1, 0, 2, 0, 0, 0, 2, 2, 1, 2, 3, 1, 1, 1, 1, 0, 0, 3, 0, 0, 1, 2, 2, 0, -1, 2, 3, 2, 3, -1, 2, 1, 3, 2, 2, -1, 0, 0, -1, -1, -1, -1, 2, 3, 0, 3, -1, 2, 1, 2, 2, -1, 3, 1, 3, 3, 1, 3, 3, 0, 1, 3, 1, 3947, 1049, 642
-1, 2, 2, -1, -1, -1, -1, 2, 2, 3, 3, -1, 2, 2, 0, 0, -1, 0, 3, 1, 1, 1, 2, 1, 2, -1, 3, 3, 1, 3, 1, 1, 0, 1, 0, 2, 2, 1, 1, 3, 2, -1, 0, 0, -1, 2, 2, 0, 3, 1, 0, 0, 3, 0, 2, 0, 3, 3, -1, -1, -1, -1, 3, 0, 1, 3, 0, 0, 2, 1, 3973, 1049, 642
3, 2, 3, 0, 2, 1, 1, 1, 1, 1, 2, -1, 1, 3, 2, 3, -1, 0, 0, 0, 2, 3, 0, 1, -1, 0, 3, 0, 1, -1, 2, -1, 3, 3, -1, 1, -1, 3, 1, 3, 2, 3, 2, 0, -1, 2, 0, 3, 0, -1, 2, 1, 1, -1, 2, 2, 1, 0, 1, -1, 2, 0, 2, -1, 1, 1, 2, 3, 0, 0, 4172, 1049, 642
2, 0, -1, -1, 3, 2, 2, 2, -1, 2, 0, -1, 3, 1, 3, -1, 0, 0, 0, 2, 1, -1, -1, -1, -1, 1, 1, 3, 2, 2, 0, 3, -1, 2, 0, -1, 1, 3, 0, -1, 3, 3, 3, 0, -1, -1, 0, -1, 1, 1, 2, 3, 3, 2, -1, 1, 0, 0, -1, 1, 0, -1, 2, 3, 2, 1, 2, 1, 2, 2, 3514, 1049, 642
0, -1, 3, 1, -1, 3, 3, 2, -1, 1, 2, -1, 2, 3, -1, 0, 2, 0, 3, 1, 1, 2, 0, 1, 0, 2, -1, 1, 1, -1, 2, 2, 0, 2, 0, 0, 1, 1, -1, -1, 0, 3, 1, 0, 2, 2, 1, 1, -1, 1, 0, 0, 3, 1, 3, 1, 1, 1, 0, 2, 3, 3, 2, 2, 2, -1, -1, 0, 2, 3, 4276, 1049, 642
2, -1, 3, 0, -1, 2, 1, 1, 2, 2, 0, 1, 0, 3, 2, -1, 2, 3, 2, -1, 1, -1, -1, 3, 3, 2, 2, 3, 2, 1, -1, 3, 2, -1, 1, -1, 0, 3, 0, 1, 3, 1, 0, 1, 1, 1, 2, 3, 1, 2, 2, 0, 1, 2, 0, 0, 2, 0, -1, 0, -1, -1, 1, 0, 1, 0, 0, 0, 3, -1, 4300, 1049, 642
-1, 2, 0, 2, 3, 3, -1, 3, -1, 1, 2, 3, 2, 1, -1, 2, 1, 0, -1, 0, 2, 2, 3, 0, 1, 3, 0, 2, 0, 3, 2, 1, 0, 0, -1, 1, 3, 0, 3, -1, 1, 1, 2, 2, 1, 3, 1, -1, 2, 0, 0, 3, 0, 2, 2, 1, -1, 0, 1, 0, 2, -1, 0, 3, 1, 1, 0, 1, -1, -1, 4371, 1049, 642
3, -1, 0, 3, 1, 2, 0, 3, 1, -1, -1, 0, 3, -1, 0, 0, 0, 2, -1, 2, -1, 1, -1, 1, 2, 2, 0, 3, 2, 2, 3, 2, -1, 1, 2, 3, 2, 0, 0, 2, -1, -1, 0, 1, -1, 2, 1, -1, 3, 2, 0, 1, -1, 3, 1, -1, -1, 0, -1, 2, 3, 1, 0, -1, -1, 0, 1, 0, 3, 3, 3541, 1049, 642
-1, 2, 0, 0, -1, 2, -1, 0, 2, 1, -1, -1, -1, 0, 2, 2, 0, 3, 2, 1, 1, 0, 0, 1, -1, 1, 0, 3, -1, -1, -1, 3, -1, 3, 2, 1, -1, 1, 2, 2, -1, 1, 3, -1, -1, 1, -1, 1, -1, -1, 1, 3, 3, 3, -1, 2, -1, 0, 1, 1, 3, 1, 0, -1, 0, 3, 2, 3, 0, 0, 3800, 1049, 642
1, 3, -1, 3, 2, 2, -1, 0, 1, 1, 3, 2, 0, 3, 1, -1, -1, 2, 2, -1, 3, 0, 3, 2, 3, 0, 0, 1, 2, 0, 2, 0, 1, 0, 3, -1, 0, -1, 3, 2, 1, 0, 1, 2, 3, 1, 1, -1, 2, 0, 2, 1, 2, -1, -1, -1, 1, 0, 0, 3, -1, 1, -1, -1, -1, 2, 1, 2, 1, 2, 3885, 1049, 642
2, 3, 2, 2, 1, 0, 2, -1, 1, 0, 0, 3, -1, 0, 1, 1, 3, 1, -1, 1, 1, -1, -1, 2, 3, 0, 0, 2, 1, 1, 3, 0, 2, 2, 3, 3, 2, 1, -1, 2, 3, 0, 3, 1, -1, 3, 1, -1, 0, 0, 3, 0, 0, 1, 1, 0, 2, -1, -1, -1, 2, 3, -1, 2, 3, -1, 3, -1, 1, 0, 3704, 1049, 642
1, 3, 2, 1, 2, 2, -1, 2, 2, 0, 1, 2, 2, 0, 0, 0, -1, 1, -1, 3, 3, 2, 1, 3, 1, 3, -1, 0, 1, 0, 0, -1, 1, -1, 2, -1, 1, 1, 3, 1, -1, 0, 3, 3, 2, 0, 1, 0, 3, 0, 2, 1, 2, 3, -1, -1, 3, 1, -1, 3, 1, -1, 1, 0, 2, 0, 2, 2, 0, 3, 4218, 1049, 642
0, 2, 3, -1, -1, -1, 0, 1, -1, 3, -1, -1, 0, 0, 3, -1, 3, -1, 1, 2, 0, 0, 2, 3, 3, 2, -1, 0, 1, 3, 3, 3, 1, -1, 1, 1, 0, 3, 3, 1, 2, 1, 1, 2, 0, 1, -1, 2, 2, -1, -1, -1, 2, 1, -1, 2, -1, 1, 2, -1, 2, 2, 3, 3, 0, -1, 1, 3, 2, 3, 3809, 1049, 642
-1, 2, 3, 1, 1, 1, 3, 0, 0, 2, 0, 1, 0, 2, -1, -1, 3, 1, 0, 2, 0, 2, 2, 0, -1, 3, -1, 3, 0, 3, -1, 0, 3, 0, 2, -1, -1, 2, 3, 0, 3, 2, 3, 1, 1, -1, 0, 1, 2, 1, 0, -1, -1, 1, 2, 3, 1, 2, 1, 0, -1, -1, 3, 1, -1, -1, 2, 2, 2, 0, 4083, 1049, 642
-1, 2, 2, 0, 2, -1, -1, 3, 3, 0, 3, 2, -1, 1, -1, -1, 0, 0, -1, 0, 0, 0, 1, 3, 1, 2, 3, 0, 3, 0, -1, 2, 0, 3, 3, 1, -1, 1, -1, 1, 3, 1, 2, -1, 1, 2, 0, 3, 3, 3, 2, 1, 3, 1, -1, 2, 2, 0, 1, 1, 0, 1, 3, 0, 3, 2, -1, 0, 2, -1, 4121, 1049, 642
3, 1, 0, 2, 2, 3, 3, 2, 1, -1, -1, 3, 2, 3, 0, -1, 0, 1, 3, -1, 1, 0, 1, 0, 1, 2, 3, 2, 0, 0, 3, 0, 0, 0, 2, 3, 3, -1, 2, 1, 0, -1, 0, 1, 1, -1, 1, 0, 2, 1, 0, 2, 2, -1, 3, 3, 2, 2, 2, 1, 2, -1, 0, -1, 0, 3, 3, -1, -1, -1, 4081, 1049, 642
1, -1, -1, 0, -1, -1, 2, 2, 0, 2, 0, 2, -1, 1, -1, -1, 3, 0, 1, 3, -1, 2, 1, 1, 0, 3, 3, 1, 0, 2, 2, 3, 0, 3, 3, -1, 0, -1, 1, 1, 2, 1, 0, -1, 1, 2, 3, 2, 2, 0, -1, 3, 0, -1, 1, 1, -1, 0, 1, 1, 1, 3, 3, 0, 2, 2, 2, 0, 1, -1, 4399, 1049, 642
-1, 2, -1, 3, 1, 2, 1, 0, 3, 1, 1, 1, 0, 3, 3, 0, -1, 0, 2, 2, 3, -1, 0, 0, 3, -1, 2, 0, 2, 2, 3, 1, 3, -1, 1, -1, -1, 1, 2, 0, 1, 0, 1, 0, 0, 3, 1, 2, 0, 2, 3, 2, -1, 1, 0, -1, 1, 0, 0, 3, 2, 3, 2, 1, 2, -1, 1, 3, -1, -1, 4146, 1049, 642
3, 0, -1, 0, 3, 1, 1, 2, 3, 1, 0, 0, 3, 2, 3, -1, -1, 0, 0, -1, 3, 2, -1, 3, 0, 2, 1, 2, 1, 3, 2, 1, -1, 0, 0, 1, 3, 0, -1, 1, -1, 3, 0, 0, 2, 2, -1, 2, 0, 1, 2, 1, 0, 1, 3, 1, 3, -1, -1, 2, 0, 2, 3, 1, 2, 0, 3, 1, 2, 1, 4229, 1049, 642
3, 1, -1, 0, 1, 0, 1, 1, 0, 0, -1, 2, 2, 0, 3, 1, -1, -1, 2, 2, 2, 1, 2, 1, 0, 0, 3, 0, 2, 0, 1, 0, -1, -1, 2, 0, 3, 2, -1, -1, 1, 2, 0, 2, 2, 0, 1, 1, 3, 3, 1, -1, 3, -1, 2, 1, 1, 1, 3, 1, 2, -1, -1, 0, -1, -1, 2, -1, 3, 3, 4136, 1049, 642
3, -1, 0, 3, -1, 2, 3, -1, 2, 0, 2, 2, 3, 3, 2, 0, 1, 2, 1, 1, 3, 0, 3, 2, 1, -1, 0, 1, -1, 3, 2, 1, 0, 3, 0, 3, -1, 0, 3, 1, 3, 1, 3, 0, 1, -1, 2, 2, 2, 3, 1, 2, 3, 1, -1, 3, 1, 1, 0, 1, 0, -1, 0, 0, 1, -1, -1, 2, 1, 0, 4158, 1049, 642
-1, 1, -1, 3, -1, 2, 0, 0, 3, 3, 1, 1, 0, 3, -1, 1, 0, 3, -1, -1, 3, 2, 2, 0, 1, -1, 0, 3, 1, 1, -1, 2, -1, 0, 0, 1, 1, 3, 0, 1, 1, 2, 2, 2, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 2, 0, 0, 0, 2, 2, 3, 3, 2, 0, 1, 2, 2, -1, 0, 0, 4235, 1049, 642
0, 0, 1, 0, -1, 0, 2, 2, 2, 3, 2, -1, 0, 0, 2, 3, 3, 1, 2, 3, 2, 1, 3, 2, -1, 2, 0, 2, 2, 1, 2, -1, 0, 1, 0, -1, 2, 1, 0, 3, -1, 1, 0, 0, 3, 3, 3, 3, -1, 3, -1, 0, 1, 0, 1, -1, -1, -1, 1, 1, 1, -1, -1, -1, 1, 2, 0, -1, 2, 2, 3919, 1049, 642
2, 3, 2, 1, 2, 0, 1, 3, 2, 3, 1, -1, 1, 2, 1, 1, 3, 2, -1, 0, 1, -1, -1, -1, 1, 1, 3, -1, 0, 0, -1, 0, 3, -1, 1, 2, 3, -1, 2, 0, -1, 2, 3, 0, 2, 0, 2, 2, 2, 1, 1, -1, -1, 1, 2, 0, 0, 0, -1, 0, -1, 1, -1, 1, 1, 3, 0, 0, 3, -1, 4042, 1049, 642
0, 2, -1, 3, 3, -1, 3, -1, -1, 0, 1, 2, 2, -1, -1, 2, -1, 0, -1, 1, 2, 0, 3, 2, 1, 3, 0, 0, 1, 2, 0, 3, 2, 0, -1, 1, 3, -1, 1, 3, 2, 2, 1, -1, -1, 1, 0, 0, 2, 3, -1, 1, 0, 1, 1, 1, 1, 3, 0, 2, 0, 0, 1, 0, 1, 2, 2, -1, 1, 3, 4146, 1049, 642
-1, 0, 1, 1, 3, 0, 2, 1, 1, 3, -1, -1, 0, 2, 1, -1, 1, 0, 0, 3, 0, 2, 0, 0, 2, 0, -1, 1, 2, 1, -1, 2, 2, 3, 0, -1, 1, 3, -1, 2, -1, 2, 3, 3, 3, 2, 1, 1, 1, 2, -1, -1, 1, 3, 2, 3, 0, -1, 2, 3, 1, 2, 2, 1, -1, -1, -1, 3, 2, 0, 4024, 1049, 642
2, 1, 1, -1, 0, -1, 0, 1, 3, 3, 0, -1, 2, 3, -1, -1, -1, -1, 2, -1, 0, 2, -1, -1, 1, 0, 1, 0, -1, 3, -1, 0, 2, 2, 0, -1, 3, 1, 0, 0, 3, -1, 2, 2, -1, 0, 2, 2, 1, 3, 0, -1, 0, 1, 2, -1, 2, 3, 0, -1, -1, -1, 2, -1, 2, -1, 1, 1, 1, 0, 3674, 1049, 642
2, 3, 3, 1, 1, 2, -1, 3, 0, 2, 3, 3, -1, 1, 3, 1, 2, -1, -1, 0, 0, 2, 1, 1, 3, 3, 0, 2, 2, 0, 2, -1, 0, 0, 0, 3, 1, 3, 1, 2, 1, 2, 3, 1, 2, 0, 0, 2, 0, 0, 3, -1, 2, 1, 3, -1, 3, -1, 0, 2, 0, 2, 2, 1, -1, 1, 1, 0, 1, -1, 4129, 1049, 642
2, -1, 3, 3, -1, 0, 0, -1, 3, 0, 1, 3, 0, 2, 3, 1, -1, -1, 3, 2, 1, 1, 2, 1, 0, 1, -1, 1, 1, 0, -1, -1, 1, 1, 3, 0, 0, 2, -1, -1, 0, 1, 2, 2, -1, 1, 3, 1, 3, 0, 0, -1, 0, 3, 3, 3, 3, -1, -1, 2, 1, -1, 3, 0, 1, -1, 2, 2, 0, 2, 3749, 1049, 642
1, 2, 0, 1, 0, 1, 0, 0, -1, 0, 0, -1, 2, 1, 1, 1, 3, 3, 3, 1, 3, 1, -1, 2, 0, -1, 2, 1, -1, 1, -1, -1, 3, 2, 0, 2, 2, 1, 2, 1, 3, 1, 0, 3, 2, -1, 3, 0, -1, 0, 2, -1, 2, 0, 1, -1, 3, -1, 2, 3, 3, -1, 3, -1, 1, 2, 0, 0, 3, 1, 3995, 1049, 642
-1, 1, 1, 2, 2, 1, 1, -1, 0, 2, 2, -1, 3, 0, -1, 2, -1, 2, -1, 1, 2, 1, 1, 2, -1, 0, 1, 0, -1, 3, 2, 0, -1, -1, 0, 3, 2, 1, -1, 3, 2, 0, 1, 1, 2, 3, 3, 0, 3, 0, 0, 0, 1, 0, 2, -1, -1, 0, 2, 2, 0, 3, 1, 3, 3, 0, 0, -1, 3, 2, 3960, 1049, 642
0, 3, 3, 0, 0, 2, 0, -1, -1, 2, 2, 1, -1, 1, 0, 3, 1, 3, 3, 1, 2, 3, 3, 1, 1, 2, 0, -1, 1, 2, 2, 2, 1, 3, 1, -1, -1, 3, -1, 3, 2, 1, 1, 2, 2, 2, -1, 3, 0, 0, 1, -1, 0, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 1, 0, -1, 2, 0, 3, 3, 4548, 1049, 642
2, 2, 2, 2, -1, 0, 0, 1, 1, 3, 3, 2, 3, 1, 0, 0, -1, 3, 3, 1, 0, -1, 1, 0, 3, 1, 0, 1, 0, 3, 1, -1, -1, 2, 2, 2, 2, 2, 0, 2, 1, 2, 3, 0, 3, 3, 2, -1, 3, 2, 1, -1, 0, 1, 3, 1, -1, 1, -1, 1, 3, 3, 1, 1, 1, 0, 3, -1, 0, -1, 3990, 1049, 642
1, 2, 2, 3, 0, 3, 0, 2, -1, 3, 2, -1, 1, 2, 0, 2, 3, 0, 3, -1, 3, 1, -1, 1, 1, 3, 0, 3, 3, 2, -1, 0, 1, -1, 3, 2, 1, 2, 0, 2, -1, 0, 0, 0, -1, -1, 0, 1, 1, 1, -1, 1, 3, 1, -1, 0, 2, 3, 0, 2, 2, -1, 0, -1, 1, 0, 0, 3, 1, 2, 4069, 1049, 642
0, -1, 0, 2, 2, -1, 2, 3, 2, 1, 2, 2, 2, 1, 2, 0, 1, 1, 3, -1, 0, 1, 3, -1, 0, 1, 1, 3, 3, -1, -1, 2, 0, 1, 3, 3, -1, 1, 0, -1, 3, 2, -1, 1, 0, -1, -1, 2, 2, 0, -1, 0, 1, 2, 2, 1, 0, -1, 0, -1, 0, 1, 2, -1, 2, 0, 1, 1, -1, 3, 3961, 1049, 642
1, 3, -1, 2, 0, 3, -1, 2, -1, 1, -1, 1, 2, 0, -1, 3, -1, 3, 0, 2, -1, 1, 2, 2, -1, 3, 0, 2, 0, 3, 0, -1, 0, 0, 1, 1, 2, -1, 2, 3, 0, 2, 1, 1, -1, 0, 2, 2, 2, 3, -1, 1, 2, 0, -1, 1, -1, 0, 1, 2, -1, -1, 0, -1, 0, -1, 3, 3, 0, 2, 3757, 1049, 642
1, 3, -1, 3, 2, 2, 0, -1, 2, 0, -1, 0, 0, 0, 2, 1, 3, 3, 0, 2, 0, -1, 2, 2, -1, 2, 0, 2, 0, 2, 3, -1, 1, 0, -1, 1, 1, 3, 3, 2, -1, 1, 1, -1, 0, 0, 1, -1, 3, -1, 2, -1, 0, 3, 1, 0, 1, -1, 1, 2, -1, -1, 0, -1, 1, 3, 0, 1, 1, 2, 4215, 1049, 642
