$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1
0, 3, 0, 3, 1, 1, 3, 3, 2, -1, 4, 0, 0, 2, -1, 3, 0, 2, 4, 0, -1, 2, 1, 1, 2, 3, 3, 4, 0, -1, -1, 4, 2, 0, 2, 2, 4, 1, 1, -1, 2, 1, 2, 1, 1, 4, 3, 4, 2, 1, 4186
0, 0, 1, 4, 2, 1, 1, -1, 1, 2, 0, 1, 3, 1, -1, 2, -1, 0, 0, 2, 2, 4, 3, -1, 3, 0, 3, 0, 2, 3, 1, 0, 1, 1, 2, 1, 4, 3, 1, 2, -1, 0, 2, 3, 1, 3, 2, 2, -1, 3, 4219
0, 2, 1, 4, 0, 2, 2, 4, 3, 4, 1, 1, 4, 1, 1, -1, 0, 4, 0, 1, 4, 0, 0, 0, 4, 3, 2, 2, -1, -1, 2, 3, 3, 2, 0, 2, 3, 1, 0, 2, 1, 3, 3, -1, 4, -1, 2, 3, 0, 2, 4333
2, 0, 1, -1, 4, 1, 3, 0, 2, 1, 1, 3, 3, 3, 1, 1, 1, 3, 4, 4, -1, 0, 3, 3, 1, 2, 0, 3, 2, 1, 0, 3, 2, 4, 3, -1, -1, 2, 3, 2, 1, 2, 4, 0, 4, 1, 0, 4, 0, 2, 4299
0, 1, 0, 3, 0, 1, 4, 4, 1, 1, 2, -1, -1, 3, 2, 3, 4, 2, 3, 0, 1, 4, 1, 4, 0, 2, 3, 0, -1, -1, 1, 3, 2, 2, 3, 0, 0, 0, 0, 2, 3, 1, 1, 2, 1, 2, 1, 4, 1, 3, 4486
2, 0, 2, -1, 4, 4, 3, 2, 4, 3, 3, 0, 1, 2, 1, 0, 0, 1, 3, 1, 0, 4, 1, 2, 2, 1, -1, 4, 3, -1, -1, 1, 1, 3, -1, 0, 4, 0, 2, 1, 0, 2, 3, 0, 3, 0, 0, 1, 4, 2, 4277
3, 3, -1, 2, -1, 4, 3, 2, 4, 2, 3, 1, 3, 4, 4, 3, 4, 2, 1, -1, 4, 2, -1, 1, -1, 2, 2, 4, 1, 0, 0, 3, 2, 4, 0, 1, 3, 4, 2, 3, 0, 3, 4, 1, 0, 1, 0, 3, -1, 0, 3613
0, 3, 0, 0, 0, 1, 3, 2, 2, 2, 2, 4, 2, 4, 2, 3, 1, 4, 0, 1, 0, 0, 1, 2, 2, 1, 2, 3, 1, 0, 4, -1, 2, 1, -1, -1, 2, 3, 3, 2, 3, -1, 0, 3, 0, -1, 4, 4, 1, 3, 4303
0, -1, 1, 2, 0, 0, -1, 2, 2, 1, -1, 1, 2, 0, 0, 3, 0, 2, 2, 0, 4, 1, 2, 4, 1, 3, 3, 3, 4, 2, 2, 1, 4, 0, 4, 1, 3, 3, 4, 1, 2, 3, 0, 2, 3, 1, 0, 1, 1, 1, 4609
2, 2, 1, 2, 0, 4, 1, 1, 0, 3, 3, 1, -1, 0, 0, 2, 1, 3, 0, 4, 2, 3, 1, 3, 2, 1, 3, 3, 2, 2, 0, 2, 1, 4, 0, 0, 1, 1, -1, 0, 1, 2, 2, 3, 1, 0, -1, -1, 0, -1, 4511
2, 0, 0, 2, 1, 3, 3, -1, 0, -1, 0, 3, 1, 0, 2, 1, -1, 1, 0, -1, 2, 2, 1, -1, -1, 0, -1, -1, -1, 2, 2, 4, 2, 3, 0, 3, 4, 4, 1, 2, 4, 1, -1, 1, 1, 3, 3, 4, 0, 4, 3711
2, 0, 2, 0, 1, 0, 4, 2, -1, 1, 3, 0, 2, 3, 0, 3, 3, 2, 2, 3, 1, 1, 3, 4, 0, 1, 1, 3, 2, 2, 3, 2, 2, 0, 0, 0, 0, -1, 1, 3, 0, 3, 3, 0, 2, -1, 1, -1, 4, 1, 4399
4, 4, 0, 4, 3, 2, 2, 3, 3, 1, 0, 1, 3, -1, 0, 3, 1, -1, 2, 4, -1, 2, 2, 1, 2, 1, 2, 2, 3, 3, 0, 4, 4, 4, 0, -1, 2, 1, -1, 2, 2, 3, 1, -1, 0, -1, 0, 1, 3, 1, 3941
2, 0, 1, 3, 3, 2, 1, 1, 0, 1, 0, 0, 3, 0, 1, -1, 0, 1, 3, 0, 2, 0, 3, 0, 3, 2, 0, 1, 3, 3, 2, 3, 2, 2, 1, 2, 3, 0, 1, 2, 3, 4, -1, 1, 1, 1, -1, 2, 2, -1, 4851
2, 4, 2, 1, 1, 3, 0, 0, 3, 3, -1, 3, 0, 1, 2, 2, 0, 0, 4, 2, 0, 2, 0, 2, 4, 3, 0, -1, 2, 1, 1, 0, -1, 2, 3, 3, 1, 0, 1, 2, -1, 3, 2, 0, 3, -1, 0, 1, -1, 3, 4321
2, 2, 2, 1, 4, 1, 1, 4, 0, 3, 3, 0, 4, -1, 2, -1, 0, 3, 0, 2, -1, 0, 2, 3, 2, 3, 4, 2, 4, -1, -1, 3, 1, 0, -1, 2, 1, 1, 1, -1, 2, 2, 1, 4, 1, 0, 1, 2, 4, 0, 4114
3, 3, 2, 1, 3, 1, 4, 0, 3, 2, -1, 0, 0, 1, -1, 1, 1, 3, 3, 4, 0, 3, 3, 4, 0, 1, 2, 1, 1, 1, 2, 2, 2, 3, 0, 0, 3, 2, 3, 0, 2, 4, 0, 3, 0, 2, 1, 2, 4, 2, 4430
0, 2, 3, -1, 3, 3, 2, 1, 4, 0, 3, 3, 1, 2, -1, 0, -1, -1, 1, 2, -1, -1, 0, 3, 4, 2, 0, 4, 0, 2, 2, 1, 4, 0, 2, 0, -1, 1, 1, 0, 0, 3, -1, 0, 3, 3, 1, 3, 0, 1, 4034
-1, 1, 2, 1, 1, 0, 2, 2, 1, 0, 4, 2, 3, 0, 0, -1, 3, 0, 4, 1, 1, 2, 1, 4, 4, 0, 4, 3, 4, 1, 4, 0, 3, 0, 1, 3, 1, -1, 3, 2, 2, 0, 2, 3, 1, 2, 1, 3, 0, 4, 4485
1, 2, 0, 0, 0, 0, 4, 3, 3, 0, 1, 4, 1, 2, 2, 0, 3, 4, 3, 2, 0, 3, 2, 1, 1, 3, -1, 0, 2, 2, 2, 4, 2, 4, 1, 4, 3, 1, 2, 1, 2, 3, 1, 3, 4, 0, 0, 2, 4, 3, 4476
0, 3, 1, 2, 0, 4, 2, 3, 4, 0, 1, 2, 3, -1, 4, 0, 2, 3, 0, 3, 4, 1, 4, 4, 2, 2, -1, 0, 0, 3, 0, 2, -1, 0, 0, 1, -1, 2, 0, 2, 4, 2, 3, 1, 2, 2, 1, 1, 1, -1, 4173
4, 2, 1, 2, 1, 0, 4, 1, 0, 4, 3, 1, 3, 2, 1, 3, 1, 1, 3, 0, 0, -1, 3, 0, 4, 2, 0, 3, 1, 3, 2, 3, 0, -1, -1, 4, 0, 2, 0, 4, 2, 4, 3, 4, 4, 4, 4, -1, 2, 4, 4163
0, 2, 1, 0, 1, 4, 0, 1, 2, 3, 4, 1, 1, 2, -1, -1, 2, 2, 0, 3, -1, 3, 0, 2, 0, 2, 1, 1, 3, 4, 4, 3, 1, 0, 2, 0, 3, 3, 3, 0, 3, 0, -1, -1, 3, 1, 0, 1, 2, 1, 4317
-1, 1, -1, 1, 0, 3, -1, 3, 2, 4, 1, 0, -1, 3, -1, 1, 2, 4, 2, 2, 2, 0, 0, 1, 0, 3, 4, 1, 3, 3, 1, 0, 0, 0, 1, 3, 3, 3, 1, 0, 2, 4, 0, 2, 2, -1, 1, 3, 3, 2, 4266
3, 2, 0, 0, 2, 1, 1, 1, 2, 3, 1, 0, 2, 1, 1, -1, 3, -1, -1, -1, 0, 3, 1, 3, 0, -1, -1, 2, 0, 0, 3, 1, 1, 0, 0, 2, 0, 2, 3, 2, 4, 2, 3, 2, 2, 3, 2, 1, 3, 0, 4340
2, 0, 3, 2, 3, -1, 2, 1, -1, 4, 2, 0, 0, 3, 1, 2, 0, 0, 1, -1, 0, 2, 2, 1, 0, 1, 4, -1, 4, 1, 4, 0, 4, 4, 3, 2, 0, 3, 1, 3, 1, 1, 2, 1, 4, 1, 1, 4, 0, 2, 4299
4, 3, 1, 0, 2, 3, 0, 2, 2, 0, -1, 2, 0, 4, 2, 2, 3, 1, 0, 4, 1, 1, 0, 3, 3, 0, 1, 3, 3, 3, 2, 0, 0, 1, -1, 3, 4, 1, 2, 3, 2, 1, 3, -1, 2, -1, 1, -1, -1, 4, 3955
1, 4, 4, 1, 4, 2, 3, -1, 3, 4, 3, -1, 0, 2, 1, -1, 1, 0, 3, 3, 0, 1, 0, 4, 0, 2, 1, 2, 0, -1, -1, 4, 1, 1, 2, 0, 1, 0, 3, -1, 3, 4, 3, 0, -1, 4, 1, 0, 1, -1, 4039
3, 2, 0, 0, 4, 0, 3, 0, 3, 0, 2, 3, 2, 4, 2, 1, 0, 1, 3, 3, 0, 4, 2, 1, 4, 4, -1, 2, -1, 2, 1, 1, 4, -1, 3, 1, 2, 2, 0, -1, 1, 3, 4, 1, 3, 0, 1, 1, 0, -1, 4284
2, -1, 3, 0, 4, 3, -1, 2, 4, -1, 0, 1, 2, 1, 3, 0, 4, 1, 2, 4, 0, 0, 0, 1, 3, -1, 2, 1, 3, 3, 0, 3, 0, 2, 1, 1, 1, 2, 2, -1, 4, 4, 1, 0, -1, 0, 2, 3, 2, 2, 4217
2, 0, 3, 4, -1, 3, 1, 3, -1, 4, 0, 2, 2, -1, 3, 0, 1, 1, 1, 3, 0, 0, 3, -1, 3, 2, 2, 4, 3, 1, 4, 2, 4, 1, 3, 1, 2, 1, 2, 3, 3, -1, 4, 4, 0, 3, 2, 3, 2, 2, 3832
1, 4, 2, 2, 4, 1, -1, 3, -1, 1, 1, 3, 2, 0, 1, 3, 1, 4, 3, 1, 1, 0, -1, 4, 1, 4, 3, 2, 3, -1, 0, 3, -1, 3, 0, 4, 4, 2, 4, 0, 3, 2, -1, 1, 3, 1, 0, 2, 1, 2, 3904
0, 1, 3, 2, 0, -1, 0, 2, 1, 0, 3, 0, 2, 4, 1, 3, 1, 4, 4, 1, 4, 1, 2, 3, 0, 2, 0, 0, 1, 3, 2, 1, 0, 2, 3, 3, -1, 1, 1, 2, 2, 0, -1, -1, -1, 0, 2, 3, -1, 1, 4353
2, 1, 2, 2, 4, 2, 1, 2, 1, 4, 2, 1, -1, 0, -1, 3, 0, 2, 2, 4, 0, 0, 0, 1, 1, 1, 1, 4, 2, -1, 3, 1, 2, 1, 1, 3, 4, 3, 3, 3, -1, 3, 0, 0, 4, 1, 0, -1, 4, 4, 4143
0, 0, -1, 0, 4, 4, -1, 1, 4, 2, 0, 2, 1, 4, 3, 4, 2, 1, 2, 0, 1, 3, -1, 3, 0, 1, 1, 0, 1, 3, 2, -1, 3, 3, 0, 2, 1, 1, 2, 0, 0, 4, 3, 1, 0, 1, 3, 4, 4, 4, 4359
-1, 0, -1, 1, 3, 3, 2, 2, 0, 2, 1, 2, 2, 1, -1, 1, 0, 0, -1, 3, 2, -1, -1, 1, 1, -1, 2, 2, -1, 3, 3, -1, 3, 3, 0, 1, -1, 3, 4, 2, -1, 0, -1, 1, 0, 2, 3, 0, 0, 2, 3712
2, 4, 3, 3, 1, 3, -1, -1, 3, -1, -1, 2, 0, 0, -1, 1, 2, -1, 0, 0, 1, 3, -1, 1, 0, 2, 1, 1, 3, 1, 1, 2, 2, 2, -1, 1, -1, 3, 4, 0, 2, 4, 4, 2, -1, 0, 3, 0, 0, 2, 3861
2, 3, 1, 2, 2, 3, 3, 0, 4, -1, 3, -1, -1, 2, -1, 0, 0, 2, 3, 2, 0, 1, 4, 0, 0, 3, 2, 1, 3, -1, 0, 1, 2, -1, 1, 3, 1, -1, 1, 4, 1, 0, -1, 1, 1, 2, 0, 4, 3, 4, 3929
1, 0, 2, -1, 2, 4, -1, 2, 1, 1, 3, 2, 4, 2, -1, 1, 1, 3, 1, 0, 3, 2, 0, 3, -1, 0, 3, 3, 4, 2, 4, 3, 1, -1, 3, 2, 2, 3, 0, -1, 0, -1, 3, 1, 4, 1, 3, 1, -1, 0, 4143
3, 2, 4, 1, 0, 3, 4, 1, 2, 2, -1, 2, -1, 3, 3, 3, -1, 2, 3, 0, 2, -1, -1, 0, -1, 0, 4, 4, 3, 1, 2, 0, 4, 1, 1, 2, 3, 0, 0, 0, 2, 3, 3, 3, 0, 2, -1, 0, 1, 2, 4017
3, 2, 4, 0, 4, 2, 2, 3, -1, 0, 2, 4, 3, 1, 3, 2, 1, 4, 1, 2, 4, 1, 3, 3, 0, 2, 3, 2, 3, 2, 4, 0, 1, 4, 1, 0, 2, 1, 2, 4, 1, -1, 3, 3, 0, 0, 1, 3, 2, 3, 4166
-1, 0, -1, 0, 2, 3, 1, 3, 4, 0, 0, 1, 0, -1, 2, 0, 2, 1, 2, 0, 0, 1, 0, 4, -1, 4, 1, -1, 2, 1, -1, 0, 3, 3, 3, -1, 1, 2, 4, 3, 0, 0, -1, 1, -1, 2, 1, 2, 2, 3, 4116
2, 0, 4, 1, 3, 2, 2, 1, 0, 4, 4, -1, 3, 1, 4, 1, -1, 1, 3, 1, 0, 0, 0, -1, 1, 3, -1, 3, 2, 0, 1, 3, 1, 1, 3, 1, 0, 2, 3, 0, 0, 3, 0, 4, 2, 2, 3, 3, 0, 2, 4471
3, 1, 1, 4, 4, 1, 3, 3, 1, 2, -1, 1, 4, 0, 0, 2, 4, 4, 3, 2, 1, 2, 1, 1, 4, 1, -1, 4, 3, 1, -1, 0, 3, 2, 2, 3, 2, 0, 3, -1, 0, 0, 0, 2, 2, 1, 4, 1, 3, 3, 4298
4, 0, 3, 2, 1, 2, -1, 3, 2, 1, 1, 2, 2, 1, 4, 1, -1, 0, 4, 0, 2, 2, 4, 0, 0, 0, 3, 3, 0, 1, 1, 2, 0, 4, 3, 0, 3, -1, 2, 3, 0, 1, -1, 0, 1, 3, -1, 1, 0, 2, 4506
-1, 3, 2, 4, -1, 1, 2, 2, 4, 3, 4, 2, 1, 4, 1, 4, 1, 3, 2, 3, 1, 0, 0, 2, 3, 4, 0, 1, 0, 3, 2, 3, 2, 2, 1, 4, -1, 3, 3, 3, 0, -1, 1, 4, 0, 2, -1, 1, 3, 1, 4093
1, 4, 3, -1, 0, 4, 0, 0, -1, 2, 0, 1, 2, 3, 1, 2, 4, 1, 4, 3, 4, 3, 2, 0, 0, 1, 0, -1, 2, 0, 2, 2, 0, -1, 0, 1, 1, 2, 2, -1, 2, 3, 1, 1, 2, 3, 2, -1, 1, -1, 4231
4, 2, 3, 3, 3, 4, 0, -1, 0, 2, 1, 3, 2, 0, 2, 2, 1, 4, 1, 2, 0, 3, 0, 0, -1, -1, 3, 0, 3, 1, -1, 2, 0, 1, 4, 1, 1, 3, 4, 2, 3, -1, 2, 3, 0, 4, 1, 2, 4, 1, 4105
2, 1, -1, 3, 3, 0, 0, 3, 1, 4, 0, 1, 3, 2, 1, 2, 2, -1, 4, 1, 2, 4, 4, 4, 1, 3, 1, 1, 3, 4, 4, 0, 0, 4, 3, 0, 3, 1, 2, 1, -1, 0, 1, 4, -1, 4, 3, 2, 4, -1, 3861
0, 0, 2, 3, -1, -1, 3, 4, 1, 1, -1, 3, 0, 0, 1, -1, 1, 3, 2, 2, -1, 3, 3, 4, 1, 1, 3, 2, 2, 1, 4, 4, 1, 2, 1, 3, 0, 1, 4, 2, 1, 4, 0, 2, -1, -1, 2, 0, 2, 2, 4135
2, 3, 3, 3, 1, 0, 1, 3, 3, 0, 1, 2, 0, 2, 2, 4, 1, 1, 0, -1, -1, 1, 3, 0, 2, 2, -1, -1, 3, 2, 0, 1, -1, 2, 3, 0, 1, 3, 3, -1, 2, 4, 2, 0, 2, 4, 3, 0, -1, 0, 4131
0, 1, 1, 4, 2, 2, 1, 3, 3, 1, 2, 3, -1, 2, 2, 1, 0, 2, 3, 3, 0, 4, 2, 0, 2, -1, 1, 1, 2, 3, 1, 0, 3, 4, 1, 2, 0, 4, 3, 3, 0, 0, 1, -1, 3, 0, -1, 2, 0, 1, 4513
1, 3, 3, 0, 0, 4, 0, 2, 2, 0, 1, 0, 3, 2, 1, 1, 1, 3, 2, 4, 0, 2, 4, 4, 3, 1, -1, -1, 2, -1, 1, 4, 0, 0, 1, 3, 1, 2, 1, 1, 0, 0, 2, -1, 3, 1, -1, 4, 2, 3, 4184
2, 4, 4, 4, 2, 3, 2, 3, 0, 0, 2, 1, 4, -1, 0, 3, 3, 1, 1, 3, 3, 4, 0, 1, 0, 0, 3, 1, 2, 0, 3, 2, 3, 3, 4, -1, 3, 1, 1, 0, 4, 2, 0, 4, -1, 1, 1, 4, 0, 4, 4313
0, 2, 3, 4, 2, 3, 2, -1, -1, 2, 4, 0, 3, 3, 4, 1, 0, 2, 0, 4, 1, 0, 1, 2, 1, 4, 4, 0, 1, 0, 0, -1, 2, -1, 1, 4, 2, 4, -1, 3, -1, -1, -1, 0, 0, 3, 2, 0, 0, 1, 4044
1, -1, 1, 4, 0, 1, 4, 0, 0, -1, 1, 1, -1, -1, 1, 3, 3, -1, 1, 0, 2, 2, 0, 1, 3, 0, -1, 2, 3, 3, 0, 1, 0, 3, 2, 2, 2, 2, -1, 2, 4, 1, 4, 0, 2, 0, 4, 0, -1, 2, 4230
0, 1, 3, 4, 1, 0, 2, 2, 0, -1, -1, 1, 0, 2, 0, -1, 1, -1, 0, 2, 2, 1, 2, 3, 0, 3, 4, 4, -1, 4, 4, 0, 2, 0, 4, 0, 1, 2, 2, 3, 3, 3, 0, 2, 4, 3, 0, 3, -1, 3, 4141
2, 3, 1, 0, 2, 3, 4, 1, 1, -1, 3, 1, 1, 1, -1, 4, 3, -1, 4, 0, -1, -1, -1, 4, 2, -1, 2, 1, 3, 2, 0, 0, 1, 3, -1, 1, 3, 4, 1, 3, 0, 0, 0, 2, -1, -1, 2, 3, 3, 0, 3724
1, 2, 4, 1, 2, 2, 3, 1, -1, 2, 3, 2, 0, 3, 3, 1, -1, 1, 0, 2, -1, 0, 3, 3, 1, -1, 3, -1, 2, 0, 2, 0, 0, 0, 4, 3, 4, 2, 0, 2, 0, -1, 3, 2, 0, 3, 0, 3, 4, 2, 4077
3, 4, -1, 4, 2, 1, 3, 0, 0, 2, 0, 1, 3, 2, 2, 3, 1, 1, 4, 4, 0, 2, -1, 3, 3, 0, 2, 1, 2, 3, -1, 0, -1, -1, 3, 0, 2, 3, 1, 4, 2, 0, 1, 2, 1, 0, 1, 0, 2, 0, 4391
2, 3, -1, -1, 2, 3, 3, 3, 4, 1, -1, 1, -1, 0, 3, 3, 3, 2, 4, 3, -1, 2, 1, -1, 3, 2, 4, 3, 1, -1, -1, 1, -1, 4, 2, 0, 4, 0, 1, 3, 1, 1, 4, 2, -1, 2, 2, 1, -1, -1, 3357
1, 3, 0, 1, 2, 0, 1, 1, 3, -1, 0, 3, 3, 3, 1, 2, -1, 0, -1, 1, 2, 0, 0, 3, 0, 3, 3, -1, 4, 2, 2, 2, 0, 3, 1, 3, 4, 3, 0, 4, 0, 4, 2, 1, 0, 2, 1, 1, 2, 2, 4487
1, 2, 1, 0, -1, 4, 1, 2, 2, 3, 4, -1, 0, 3, 1, 0, 4, 1, 0, 0, 1, 2, 1, 3, 4, 3, 3, 3, -1, 3, 3, 1, -1, 1, -1, 2, 4, -1, 0, 1, 3, 3, 4, 2, 2, 2, 2, 4, 3, 2, 3781
2, 0, 0, 4, 1, -1, 3, 3, 2, 0, 0, 3, -1, 1, 1, 2, 1, -1, 0, 1, 2, 2, 3, -1, 3, 2, 3, 2, 0, 4, 4, 0, 0, 2, 1, 4, -1, 1, 2, 3, 2, 4, 3, 0, 1, -1, -1, 0, 1, 0, 4211
1, 4, 0, 4, 3, 3, 0, 0, -1, 0, 0, 3, 3, 4, -1, 0, 2, 4, 0, 4, 0, 2, 2, 1, 2, 3, 3, 2, 0, 3, 2, 1, 3, 1, 1, 4, 1, 3, 1, 4, 4, 1, 3, 2, 3, 0, 1, 1, 0, 2, 4344
0, 0, 4, -1, 3, 2, -1, 4, 3, 1, 3, 3, 0, 1, 0, -1, 0, -1, 1, 0, 0, 4, 2, 4, -1, 3, 4, -1, 1, -1, 1, -1, 0, 1, 2, 2, 4, 1, 1, 2, 2, 1, 0, 4, 0, 4, 2, 1, 3, 2, 4105
2, 2, 3, 0, -1, 0, 4, 3, 4, 3, 4, 3, 2, 1, 4, 4, 3, 2, 0, 3, 4, 0, 1, 0, 4, 3, 0, -1, 3, 1, 4, 2, 4, 1, 1, 1, 4, 0, 1, 1, 1, 0, 0, -1, 2, 1, 0, 4, 2, 3, 4254
0, 3, 0, 3, 2, 2, 3, 2, 1, 1, 2, 1, 4, 3, 1, 1, 0, -1, 0, 3, 2, 3, 3, 3, 4, 3, 1, 2, 0, 1, 0, 2, 1, 1, 1, 2, 1, 3, 3, 0, 4, 2, 2, 0, 0, 0, 0, 3, 1, -1, 4638
3, 1, -1, 2, 3, 3, 3, 0, 0, 1, 2, 4, 4, 1, 0, 3, 2, 0, 2, 0, 2, 0, 3, 2, 3, 4, 4, -1, 0, 1, 0, 3, 4, 3, 1, 3, 4, 2, 0, 4, 4, 1, -1, 1, 3, 2, -1, 0, 1, -1, 4278
3, 0, 1, 4, 0, 2, 3, 2, 4, 1, 1, -1, 1, -1, 3, 0, 3, 3, 0, 2, 4, 2, -1, 1, 1, 2, 0, 4, -1, 1, 4, 0, 2, 1, 2, 1, 2, 4, 0, 1, 3, -1, 1, 2, 3, 3, 3, 4, -1, 4, 3871
2, 1, 3, 3, 0, 1, -1, 2, 3, 4, 0, 4, 2, 1, 3, -1, 1, 4, 4, 2, 0, 0, 2, -1, 3, 3, 0, 2, 0, 1, 2, 3, 3, 3, 0, 2, -1, 1, 1, 2, -1, 0, -1, 0, 1, 0, 0, 4, 2, 4, 4274
-1, 1, 3, 2, 1, 3, 0, -1, 1, 1, 2, 4, 3, 4, 4, 1, 0, 0, 1, -1, 2, 2, 2, 4, 3, 3, -1, 2, 4, 3, 1, 0, 4, 3, 3, 3, -1, 1, 3, 3, 2, 2, 2, 3, 0, 4, 1, -1, 4, 2, 3642
1, 2, 1, 1, 0, 1, 0, 3, -1, 1, 2, 0, 3, 4, -1, 2, 3, 0, -1, 4, 0, 2, 1, 0, 0, 2, 2, 0, -1, 1, -1, 3, 2, -1, 3, 0, 3, -1, 1, 2, 2, 0, -1, 2, -1, 4, 1, 2, -1, 0, 3929
-1, -1, 4, 2, 0, -1, 1, 1, 2, -1, 2, -1, 4, 0, 1, 2, -1, 1, 1, 2, 1, -1, 4, 3, 2, 3, 2, 3, -1, 1, -1, 3, -1, 2, 2, 1, 3, 2, 3, 3, 1, 3, 0, 3, 4, 3, 2, 2, 0, 1, 3547
3, -1, 3, -1, 1, -1, 3, 0, 0, 3, 4, 0, 1, 4, -1, 0, 3, 4, 4, 4, 2, 3, 2, 1, 0, 2, 2, 2, 4, 4, 4, 4, -1, 1, 1, 3, 2, 3, 2, -1, -1, 1, 4, 3, 4, 2, 2, 1, 3, 0, 3621
4, 2, 4, 0, 3, 3, 1, 3, -1, 3, 3, -1, 4, 1, 1, 3, 0, 0, 2, 3, 1, -1, 2, 1, -1, 3, 2, -1, 0, 3, 4, 4, -1, 1, -1, 2, 3, 3, 4, 0, 0, 2, 1, 0, 1, 3, 1, 2, -1, 1, 3649
0, 3, 2, 2, 3, 3, 2, 1, 1, 1, 4, 3, 3, 1, 2, 2, 0, 2, 0, -1, 4, 2, 3, 4, 4, 1, 3, 0, 0, 2, 3, 4, 0, 1, 0, 4, 2, 0, -1, 0, 4, 4, -1, 2, 1, 4, 1, -1, 1, 3, 4026
2, 0, 0, 2, -1, 2, 4, 4, 3, 4, 4, 3, 1, 1, 1, 2, 1, -1, 4, -1, 2, 4, 3, 0, 0, 2, -1, 3, 3, -1, 1, -1, 2, 0, 0, 1, 0, 1, -1, 2, 3, 0, 1, 4, 2, 1, 4, -1, 2, 2, 3762
0, 1, 1, -1, -1, 3, -1, 0, 3, 0, 0, 3, 3, 2, -1, 0, 3, 2, 2, 3, 0, 4, 4, 3, 0, 3, 3, 3, 1, 4, 3, -1, -1, 0, 0, 3, -1, 1, 2, 4, 1, 0, 2, 2, 1, 1, 4, 0, -1, 1, 4029
2, 1, 0, 2, 0, 3, 4, 4, 3, 0, 0, 1, -1, -1, -1, 1, 0, 2, 3, 3, 1, 4, -1, 0, 3, -1, 4, 4, 1, 3, 2, 0, 0, 1, 0, 3, 3, 0, 2, 2, 0, 1, 3, 4, 1, 4, 2, -1, 3, 1, 4017
1, 1, 2, 3, 2, -1, 3, 2, 0, 2, 3, 0, 1, 4, 1, 0, 2, -1, -1, 0, -1, 1, 3, -1, 1, 2, 4, 3, 0, 3, 1, 2, 0, 1, 3, 0, 3, 2, 0, 0, -1, 2, 3, 0, 1, 3, -1, 3, 0, 1, 4278
3, 2, 4, 0, -1, 3, 0, 0, 0, 2, 2, 2, 4, 4, 1, 1, 2, 1, 1, 1, 2, 4, 3, 4, 3, -1, 4, 3, 1, 2, 3, 2, 2, 1, 0, 0, 1, 1, 0, 2, 0, 4, 4, 2, 1, 2, 4, 0, 3, 3, 4349
1, 2, 0, 1, 4, 4, 3, -1, 2, 0, 1, 2, 4, 3, -1, 3, 1, 3, 3, 0, 1, 1, 0, 4, 3, 3, 4, 2, -1, 0, -1, 1, 0, 4, -1, -1, 3, 0, 3, 4, 0, 3, 0, 1, 1, 0, 0, 0, 1, 3, 4337
0, 1, 3, 4, 3, 0, 4, 3, 2, 2, 2, 0, 2, 2, -1, 1, 3, 1, 3, 2, 1, 1, -1, 0, 3, 1, 3, -1, 2, 3, 0, 1, 1, 1, 4, -1, 2, 2, 0, 1, 0, 3, 2, 1, 2, 3, 0, 3, 3, -1, 4281
3, 0, 3, 3, -1, 3, 2, 0, -1, 1, 4, 2, 0, 3, 4, 4, 3, 0, 0, 3, 0, 2, -1, 4, 2, 4, 1, 1, 0, 3, 1, 2, 1, -1, -1, 2, 2, 4, 3, 0, 0, 4, 3, 0, 2, 0, 2, 2, 0, 2, 4124
1, 2, 0, 2, -1, 4, 4, 2, -1, 0, 2, 2, 1, 3, 2, 3, 2, 0, 2, 2, 0, 3, 1, 4, 1, -1, 0, 4, -1, 0, 3, 3, 3, 2, 2, 1, 4, 4, 0, 4, 3, 0, 0, -1, 0, 1, 4, 1, 1, -1, 4154
2, 4, 0, 1, 0, 3, 0, 2, 3, 0, 2, 4, 4, 4, 0, 1, 0, 1, 2, 4, 1, 4, -1, 3, 2, 2, 1, 0, 1, 2, 3, 1, 1, 1, 3, 4, 2, 3, 0, 3, -1, 3, -1, 1, 1, 4, 2, -1, 0, -1, 3980
3, 1, 2, 1, 0, 2, 2, 4, 3, 3, 1, 1, 2, 2, 3, 4, 4, -1, 3, 1, 0, 0, 1, 4, 2, 0, -1, 3, 3, 1, 3, -1, 2, 1, 4, 3, 0, -1, 2, -1, -1, -1, 3, 3, 2, 1, 1, 2, 0, 2, 3974
2, 4, 2, 3, 3, 1, 0, 2, 2, 1, 2, -1, 1, 0, 2, 4, 0, 1, 0, 0, 1, -1, 4, 2, 4, 0, 4, 0, -1, 4, 4, 1, 1, 1, 2, 1, 2, 0, 3, 2, 1, 0, 4, -1, 3, 1, 2, 3, -1, -1, 4079
4, 2, 1, 1, 4, 3, 4, 1, 4, 0, 2, 4, 4, 2, 1, 2, 0, 0, 2, 2, 2, -1, 1, 0, 2, 4, 3, 3, 0, 2, 0, -1, 3, 4, 1, 0, 4, 1, -1, 3, 1, 1, 1, 3, 4, 0, 1, 0, 0, 3, 4412
