$<obj,$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$InterfaceFields,$InterTypeMethods,$Classes,$ClassMethods,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts
4812.52154842,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1
4834.40233167,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0
4944.44678513,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
4822.209808,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0
4928.95613054,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
4891.15028864,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
4824.12633846,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0
4792.55729565,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0
4862.87937674,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0
4924.48253236,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0
4883.43136315,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0
4873.15536995,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
4914.79427278,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0
4986.29182115,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0
4811.93381479,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0
4928.36839691,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0
4822.209808,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0
4845.26605851,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0
4830.7226003,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1
4876.24736768,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1
4922.18440144,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1
4872.94923677,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1
4831.89806757,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1
4858.252449,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1
4902.60174911,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1
4854.36658444,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1
4961.11290699,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1
4877.45350087,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1
4861.55057991,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1
4854.95431808,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1
4865.38364084,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
5032.76378492,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
4888.64602454,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
4865.38364084,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
4885.34789362,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0
4859.58124583,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
4918.0924037,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0
4910.52680778,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
4856.87084854,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1
4827.63060256,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
4860.16897946,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1
4879.5454986,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
5026.57978944,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
4827.63060256,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
4849.89298625,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0
4892.53188909,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0
4869.85723903,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1
4857.66471536,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1
4863.46711038,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
4914.79427278,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1
4857.66471536,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1
4928.36839691,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1
4877.0412345,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0
4846.21325488,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
4830.7226003,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
4875.65963405,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0
4860.37511264,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0
4865.97137448,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0
4921.18440144,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0
4911.70227505,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0
4817.73620981,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0
4979.10782568,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0
4812.52154842,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0
4854.36658444,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0
4830.7226003,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
4821.62207436,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
4834.9900653,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
4898.92201774,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1
4889.82149181,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1
4858.252449,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1
4946.95104923,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
4851.06845352,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
4834.9900653,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1
4835.57779894,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1
4841.38019395,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
4809.81115114,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1
4903.18948275,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
5003.33954346,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1
4862.08550993,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0
4788.87756428,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0
4834.40233167,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0
4840.79246032,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0
4763.9047833,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0
4857.66471536,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0
4843.5028576,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1
4857.07698173,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1
4960.52517336,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1
4857.66471536,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1
4870.44497267,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
4854.95431808,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1
4853.19111717,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0
4876.24736768,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0
4853.77885081,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0
4886.52336089,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0
4982.4059566,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
4809.22341751,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
4883.81296361,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
4841.58632714,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1
4896.7993541,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1
4883.22522997,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
4861.34444673,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
4961.11290699,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0
4839.46366349,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1
4875.65963405,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0
4885.93562725,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0
4853.77885081,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0
4889.82149181,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0
4864.05484401,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0
4822.79754163,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0
4860.37511264,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0
4905.89988003,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0
4851.27458671,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0
4848.56418942,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0
4870.65110585,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0
4784.25063653,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0
4852.2439208,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0
4866.55910811,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1
4838.28819622,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1
4935.3462592,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
4863.84871083,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1
4922.56600189,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1
4787.9303679,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
4825.50793891,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1
4999.65981209,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1
4935.3462592,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1
4823.38527527,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1
4819.49941071,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1
4980.87102659,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
4878.01056859,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1
4971.97663383,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
4923.71933145,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4801.65782158,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4827.04286892,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0
4782.48743562,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0
4808.25408342,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0
4834.60846485,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0
4901.45694775,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
4911.11454141,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1
4859.58124583,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1
4898.71588456,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1
4828.01220301,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1
4841.58632714,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1
4833.2268644,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0
4976.01582794,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0
4827.63060256,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
4872.94923677,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1
4986.29182115,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1
4846.80098852,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0
4927.78066327,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
4947.53878287,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
4908.40414413,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0
4877.0412345,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
4854.36658444,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0
4848.56418942,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
4914.41267233,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
4837.11272895,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
4985.70408751,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
4792.76342883,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4824.92020528,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4819.11781026,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4849.89298625,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
4831.31033393,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
4930.87266101,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0
4892.91348954,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0
4970.21343293,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0
4927.78066327,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1
4818.32394344,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1
4828.59993665,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1
4818.53007662,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1
4803.03942204,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1
4835.19619848,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1
4799.74129112,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1
4835.19619848,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1
4858.04631581,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1
4847.97645579,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1
4883.81296361,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
4839.46366349,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1
4955.46384153,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0
4859.58124583,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0
4804.9559525,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
4902.01401548,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
4907.8164105,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0
4898.92201774,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0
4928.36839691,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0
4821.03434072,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1
4889.61535863,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1
4850.89298625,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
4844.67832487,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1
4809.42955069,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
4822.79754163,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1
4837.11272895,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0
4831.31033393,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0
4783.07516926,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
4857.07698173,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1
4883.22522997,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1
4889.82149181,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1
4867.73457538,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1
4918.68013734,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0
4864.05484401,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1
4835.57779894,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0
4849.15192306,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1
4850.68685307,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0
4828.2183362,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0
4870.44497267,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0
4882.84362952,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0
4896.21162046,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0
4860.96284628,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0
4880.72096587,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0
4824.92020528,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0
4892.91348954,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0
4915.96974006,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0
4845.47219169,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0
4819.7055439,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0
4852.2439208,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0
4847.38872215,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
4818.91167708,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
4841.58632714,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1
4976.98516203,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1
4961.11290699,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
4951.42464742,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
4842.55566122,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
4812.52154842,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1
4922.35986871,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1
4826.09567255,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1
4816.99514661,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1
4813.10928206,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1
4993.85741707,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1
4968.09076928,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1
4936.52172647,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1
4823.74473801,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
4882.0497627,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
5005.08060666,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0
4875.65963405,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0
4844.67832487,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0
4869.2695054,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
4921.39053462,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
4908.99187777,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1
4905.89988003,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1
4954.72277834,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1
4908.02254368,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0
4844.09059124,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0
4844.09059124,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
4847.18258897,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1
4986.29182115,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1
4892.91348954,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1
4873.74310358,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
4934.75852556,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0
4832.4858012,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1
4868.5284422,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1
4840.9985935,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0
4866.55910811,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0
4854.36658444,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0
4832.4858012,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0
4886.52336089,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0
4847.77032261,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0
4842.17406077,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0
4829.18767028,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0
4793.9388961,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0
4874.71243767,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0
4834.60846485,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
4873.74310358,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
4884.01909679,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1
4896.21162046,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1
4970.80116656,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1
4800.91675839,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1
4822.209808,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
4826.68340618,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
4813.10928206,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1
4871.62043994,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1
4829.77540392,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1
4860.16897946,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
4908.40414413,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0
4847.97645579,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0
4922.56600189,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0
4819.11781026,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1
4851.65618716,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1
4858.252449,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1
4855.54205171,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1
4860.16897946,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0
4832.4858012,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
4860.7567131,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1
4851.65618716,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
4784.25063653,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1
4797.61862747,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
4864.64257765,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0
4845.26605851,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1
4841.96792759,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
4816.78901343,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
4964.79263836,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
4853.03778761,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
4947.53878287,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0
4868.35297493,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0
4847.77032261,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0
4896.7993541,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0
4867.94070857,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0
4977.77902885,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0
4896.21162046,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0
4867.73457538,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0
4999.65981209,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0
4961.49450744,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0
4941.73638785,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0
4839.46366349,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0
5009.9358053,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0
4878.80443541,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0
4870.44497267,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1
4912.87774232,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1
4807.30688704,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1
4862.13831355,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1
4861.93218037,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1
4996.36168117,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
4852.2439208,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1
4826.477273,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1
4852.83165443,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1
4820.08714435,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1
4865.81804492,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
4904.36495002,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1
4831.46366349,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4970.36676249,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4835.93726168,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4839.2353926,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
4781.89970199,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
5047.66670587,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
4974.25262704,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
4839.61699305,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
4869.2695054,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
4806.28474933,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
4842.32739033,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
4814.05647844,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
4903.54894549,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
4871.97990268,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
4840.20472668,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
4794.29835884,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
4830.51646711,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
4849.89298625,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1
4853.19111717,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0
4959.93743972,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1
4855.31378082,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
5000.01927483,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
5019.77739443,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
4890.562555,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
4833.43299758,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0
4872.36150313,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0
4839.2353926,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
4795.26769293,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
5000.40087529,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0
4866.38364084,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0
4837.11272895,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0
4832.84526394,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
4872.36150313,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
5080.99894959,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1
4936.88118921,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
4843.5028576,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1
4879.5454986,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
4917.50467007,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1
4837.70046258,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1
